"","LC","YEAR","BIOME","T_MAPCODE","km2"
"525","nat",1990,"Azonal","AZi5",4872.7072
"526","nat",1990,"Azonal","AZi6",4679.0044
"527","nat",1990,"Azonal","AZi7",2001.3092
"528","nat",1990,"Azonal","AZi8",181.9356
"529","nat",1990,"Azonal","AZs3",12.0748
"530","nat",1990,"Desert","Dg1",335.6452
"531","nat",1990,"Desert","Dg10",2091.7496
"532","nat",1990,"Desert","Dg2",361.4276
"533","nat",1990,"Desert","Dg3",159.6936
"534","nat",1990,"Desert","Dg4",107.52
"535","nat",1990,"Desert","Dg5",592.286
"536","nat",1990,"Desert","Dg6",8.2236
"537","nat",1990,"Desert","Dg7",246.0048
"538","nat",1990,"Desert","Dg8",343.1836
"539","nat",1990,"Desert","Dg9",1211.024
"540","nat",1990,"Desert","Dn1",2.2132
"541","nat",1990,"Desert","Dn2",1.2484
"542","nat",1990,"Desert","Dn3",127.49
"543","nat",1990,"Desert","Dn4",201.1044
"544","nat",1990,"Desert","Dn5",392.2988
"545","nat",1990,"Forest","FOa1",150.1868
"546","nat",1990,"Forest","FOa2",78.1504
"547","nat",1990,"Forest","FOa3",21.5984
"548","nat",1990,"Forest","FOz1",639.3076
"549","nat",1990,"Forest","FOz2",185.4848
"550","nat",1990,"Forest","FOz3",893.0796
"551","nat",1990,"Forest","FOz4",291.5964
"552","nat",1990,"Forest","FOz5",954.1424
"553","nat",1990,"Forest","FOz6",153.5564
"554","nat",1990,"Forest","FOz7",560.2936
"555","nat",1990,"Forest","FOz8",251.3768
"556","nat",1990,"Forest","FOz9",81.272
"557","nat",1990,"Fynbos","FFa1",72.1232
"558","nat",1990,"Fynbos","FFa2",235.0628
"559","nat",1990,"Fynbos","FFa3",189.6844
"560","nat",1990,"Fynbos","FFa4",13.1088
"561","nat",1990,"Fynbos","FFb1",263.648
"562","nat",1990,"Fynbos","FFb2",129.2912
"563","nat",1990,"Fynbos","FFb3",97.8124
"564","nat",1990,"Fynbos","FFb4",55.4492
"565","nat",1990,"Fynbos","FFb5",97.3924
"566","nat",1990,"Fynbos","FFb6",34.536
"567","nat",1990,"Fynbos","FFc1",472.4052
"568","nat",1990,"Fynbos","FFd1",1127.1256
"569","nat",1990,"Fynbos","FFd10",37.8832
"570","nat",1990,"Fynbos","FFd11",65.0364
"571","nat",1990,"Fynbos","FFd2",1027.738
"572","nat",1990,"Fynbos","FFd3",705.8824
"573","nat",1990,"Fynbos","FFd4",372.9324
"574","nat",1990,"Fynbos","FFd5",172.2464
"575","nat",1990,"Fynbos","FFd6",60.2156
"576","nat",1990,"Fynbos","FFd7",133.0232
"577","nat",1990,"Fynbos","FFd8",46.9772
"578","nat",1990,"Fynbos","FFd9",295.608
"579","nat",1990,"Fynbos","FFf1",280.7784
"580","nat",1990,"Fynbos","FFf2",21.1192
"581","nat",1990,"Fynbos","FFg1",64.1628
"582","nat",1990,"Fynbos","FFg2",323.228
"583","nat",1990,"Fynbos","FFg3",37.632
"584","nat",1990,"Fynbos","FFg4",14.7308
"585","nat",1990,"Fynbos","FFg5",235.242
"586","nat",1990,"Fynbos","FFh1",229.4964
"587","nat",1990,"Fynbos","FFh10",278.9864
"588","nat",1990,"Fynbos","FFh11",6.1292
"589","nat",1990,"Fynbos","FFh2",102.0516
"590","nat",1990,"Fynbos","FFh3",65.6788
"591","nat",1990,"Fynbos","FFh4",230.734
"592","nat",1990,"Fynbos","FFh5",41.6704
"593","nat",1990,"Fynbos","FFh6",98.46
"594","nat",1990,"Fynbos","FFh7",165.4496
"595","nat",1990,"Fynbos","FFh8",150.8172
"596","nat",1990,"Fynbos","FFh9",296.6856
"597","nat",1990,"Fynbos","FFl1",264.8408
"598","nat",1990,"Fynbos","FFl2",668.6096
"599","nat",1990,"Fynbos","FFl3",651.548
"600","nat",1990,"Fynbos","FFq1",49.024
"601","nat",1990,"Fynbos","FFq2",1624.1432
"602","nat",1990,"Fynbos","FFq3",1252.3672
"603","nat",1990,"Fynbos","FFq4",92.78
"604","nat",1990,"Fynbos","FFq5",388.4992
"605","nat",1990,"Fynbos","FFq6",673.2128
"606","nat",1990,"Fynbos","FFs1",847.4148
"607","nat",1990,"Fynbos","FFs10",1015.8664
"608","nat",1990,"Fynbos","FFs11",780.0604
"609","nat",1990,"Fynbos","FFs12",1074.5392
"610","nat",1990,"Fynbos","FFs13",523.9964
"611","nat",1990,"Fynbos","FFs14",338.6644
"612","nat",1990,"Fynbos","FFs15",926.69
"613","nat",1990,"Fynbos","FFs16",1181.2892
"614","nat",1990,"Fynbos","FFs17",101.5704
"615","nat",1990,"Fynbos","FFs18",753.5552
"616","nat",1990,"Fynbos","FFs19",1101.832
"617","nat",1990,"Fynbos","FFs2",1030.8712
"618","nat",1990,"Fynbos","FFs20",1658.1356
"619","nat",1990,"Fynbos","FFs21",318.2476
"620","nat",1990,"Fynbos","FFs22",385.8332
"621","nat",1990,"Fynbos","FFs23",847.862
"622","nat",1990,"Fynbos","FFs24",1083.5444
"623","nat",1990,"Fynbos","FFs25",331.2896
"624","nat",1990,"Fynbos","FFs26",290.0796
"625","nat",1990,"Fynbos","FFs27",2197.2576
"626","nat",1990,"Fynbos","FFs28",3752.0192
"627","nat",1990,"Fynbos","FFs29",164.0824
"628","nat",1990,"Fynbos","FFs3",474.1984
"629","nat",1990,"Fynbos","FFs30",37.5252
"630","nat",1990,"Fynbos","FFs31",50.8348
"631","nat",1990,"Fynbos","FFs32",412.8172
"632","nat",1990,"Fynbos","FFs4",2284.3552
"633","nat",1990,"Fynbos","FFs5",1065.9308
"634","nat",1990,"Fynbos","FFs6",383.2364
"635","nat",1990,"Fynbos","FFs7",375.8132
"636","nat",1990,"Fynbos","FFs8",316.99
"637","nat",1990,"Fynbos","FFs9",206.5656
"638","nat",1990,"Fynbos","FFt1",397.7252
"639","nat",1990,"Fynbos","FFt2",184.3552
"640","nat",1990,"Fynbos","FRa1",236.7732
"641","nat",1990,"Fynbos","FRa2",40.868
"642","nat",1990,"Fynbos","FRc1",20.6876
"643","nat",1990,"Fynbos","FRc2",42.454
"644","nat",1990,"Fynbos","FRd1",202.4236
"645","nat",1990,"Fynbos","FRd2",566.6
"646","nat",1990,"Fynbos","FRg1",262.0808
"647","nat",1990,"Fynbos","FRg2",232.6704
"648","nat",1990,"Fynbos","FRg3",18.9984
"649","nat",1990,"Fynbos","FRl1",446.2368
"650","nat",1990,"Fynbos","FRs1",200.3152
"651","nat",1990,"Fynbos","FRs10",4.1324
"652","nat",1990,"Fynbos","FRs11",234.0652
"653","nat",1990,"Fynbos","FRs12",311.8648
"654","nat",1990,"Fynbos","FRs13",605.7076
"655","nat",1990,"Fynbos","FRs14",402.4664
"656","nat",1990,"Fynbos","FRs15",266.4712
"657","nat",1990,"Fynbos","FRs16",1138.6972
"658","nat",1990,"Fynbos","FRs17",81.99
"659","nat",1990,"Fynbos","FRs18",118.688
"660","nat",1990,"Fynbos","FRs19",177.624
"661","nat",1990,"Fynbos","FRs2",118.3448
"662","nat",1990,"Fynbos","FRs20",16.0672
"663","nat",1990,"Fynbos","FRs3",3162.512
"664","nat",1990,"Fynbos","FRs4",254.0312
"665","nat",1990,"Fynbos","FRs5",1202.46
"666","nat",1990,"Fynbos","FRs6",1840.392
"667","nat",1990,"Fynbos","FRs7",1342.7576
"668","nat",1990,"Fynbos","FRs8",677.6008
"669","nat",1990,"Fynbos","FRs9",805.8872
"670","nat",1990,"Fynbos","FS1",269.7356
"671","nat",1990,"Fynbos","FS10",311.78
"672","nat",1990,"Fynbos","FS11",39.5996
"673","nat",1990,"Fynbos","FS12",98.6836
"674","nat",1990,"Fynbos","FS13",36.5936
"675","nat",1990,"Fynbos","FS14",90.4544
"676","nat",1990,"Fynbos","FS2",96.7788
"677","nat",1990,"Fynbos","FS3",681.9708
"678","nat",1990,"Fynbos","FS4",51.0856
"679","nat",1990,"Fynbos","FS5",305.9408
"680","nat",1990,"Fynbos","FS6",265.5116
"681","nat",1990,"Fynbos","FS7",39.3972
"682","nat",1990,"Fynbos","FS9",14.8516
"683","nat",1990,"Grassland","Gd1",4397.3812
"684","nat",1990,"Grassland","Gd10",2755.7328
"685","nat",1990,"Grassland","Gd2",156.1032
"686","nat",1990,"Grassland","Gd3",2479.3892
"687","nat",1990,"Grassland","Gd4",6156.9512
"688","nat",1990,"Grassland","Gd5",1128.8028
"689","nat",1990,"Grassland","Gd6",21.5512
"690","nat",1990,"Grassland","Gd7",1346.3916
"691","nat",1990,"Grassland","Gd8",17303.9932
"692","nat",1990,"Grassland","Gd9",1855.9928
"693","nat",1990,"Grassland","Gh1",8182.4556
"694","nat",1990,"Grassland","Gh10",7280.0324
"695","nat",1990,"Grassland","Gh11",478.7988
"696","nat",1990,"Grassland","Gh12",245.7636
"697","nat",1990,"Grassland","Gh13",2306.3724
"698","nat",1990,"Grassland","Gh14",4187.3196
"699","nat",1990,"Grassland","Gh15",5950.2648
"700","nat",1990,"Grassland","Gh2",5891.2572
"701","nat",1990,"Grassland","Gh3",12579.0656
"702","nat",1990,"Grassland","Gh4",9336.4172
"703","nat",1990,"Grassland","Gh5",2822.7828
"704","nat",1990,"Grassland","Gh6",11245.462
"705","nat",1990,"Grassland","Gh7",1336.1324
"706","nat",1990,"Grassland","Gh8",70.7332
"707","nat",1990,"Grassland","Gh9",5532.5328
"708","nat",1990,"Grassland","Gm1",2955.0616
"709","nat",1990,"Grassland","Gm10",320.5488
"710","nat",1990,"Grassland","Gm11",5015.5244
"711","nat",1990,"Grassland","Gm12",4776.8264
"712","nat",1990,"Grassland","Gm13",2316.5632
"713","nat",1990,"Grassland","Gm14",3144.5436
"714","nat",1990,"Grassland","Gm15",2624.2452
"715","nat",1990,"Grassland","Gm16",5975.7136
"716","nat",1990,"Grassland","Gm17",866.7416
"717","nat",1990,"Grassland","Gm19",893.0368
"718","nat",1990,"Grassland","Gm2",2828.014
"719","nat",1990,"Grassland","Gm20",19.43
"720","nat",1990,"Grassland","Gm21",1249.0212
"721","nat",1990,"Grassland","Gm22",395.5192
"722","nat",1990,"Grassland","Gm23",794.8396
"723","nat",1990,"Grassland","Gm24",9.4036
"724","nat",1990,"Grassland","Gm25",130.226
"725","nat",1990,"Grassland","Gm26",245.3736
"726","nat",1990,"Grassland","Gm27",262.4448
"727","nat",1990,"Grassland","Gm28",91.9744
"728","nat",1990,"Grassland","Gm29",506.6884
"729","nat",1990,"Grassland","Gm3",6938.542
"730","nat",1990,"Grassland","Gm30",2921.2116
"731","nat",1990,"Grassland","Gm31",581.3352
"732","nat",1990,"Grassland","Gm4",8134.3808
"733","nat",1990,"Grassland","Gm5",2522.0496
"734","nat",1990,"Grassland","Gm6",6028.4972
"735","nat",1990,"Grassland","Gm7",28.2304
"736","nat",1990,"Grassland","Gm8",6431.328
"737","nat",1990,"Grassland","Gm9",552.0528
"738","nat",1990,"Grassland","Gs1",341.3452
"739","nat",1990,"Grassland","Gs10",8268.448
"740","nat",1990,"Grassland","Gs11",1215.3212
"741","nat",1990,"Grassland","Gs12",5261.9836
"742","nat",1990,"Grassland","Gs13",186.8456
"743","nat",1990,"Grassland","Gs14",2477.8336
"744","nat",1990,"Grassland","Gs15",3958.2016
"745","nat",1990,"Grassland","Gs16",3100.884
"746","nat",1990,"Grassland","Gs17",4185.8024
"747","nat",1990,"Grassland","Gs18",1414.8308
"748","nat",1990,"Grassland","Gs19",1551.1112
"749","nat",1990,"Grassland","Gs2",1300.2316
"750","nat",1990,"Grassland","Gs20",2644.1768
"751","nat",1990,"Grassland","Gs3",1606.7372
"752","nat",1990,"Grassland","Gs4",4805.9292
"753","nat",1990,"Grassland","Gs6",3638.4548
"754","nat",1990,"Grassland","Gs7",2693.4696
"755","nat",1990,"Grassland","Gs8",1978.5956
"756","nat",1990,"Grassland","Gs9",2600.4864
"757","nat",1990,"IOCB","CB1",1049.2892
"758","nat",1990,"IOCB","CB2",501.3016
"759","nat",1990,"IOCB","CB3",1125.1684
"760","nat",1990,"IOCB","CB4",708.1036
"761","nat",1990,"IOCB","CB5",1016.9328
"762","nat",1990,"IOCB","CB6",483.28
"763","nat",1990,"NOTVEG","NOTVEG",937.9624
"764","nat",1990,"Nama-Karoo","NKb1",4657.1556
"765","nat",1990,"Nama-Karoo","NKb2",604.1708
"766","nat",1990,"Nama-Karoo","NKb3",41147.5544
"767","nat",1990,"Nama-Karoo","NKb4",2674.3028
"768","nat",1990,"Nama-Karoo","NKb5",8592.3176
"769","nat",1990,"Nama-Karoo","NKb6",41047.6776
"770","nat",1990,"Nama-Karoo","NKl1",20140.7108
"771","nat",1990,"Nama-Karoo","NKl2",8214.252
"772","nat",1990,"Nama-Karoo","NKl4",702.2056
"773","nat",1990,"Nama-Karoo","NKu1",17026.1972
"774","nat",1990,"Nama-Karoo","NKu2",11718.6936
"775","nat",1990,"Nama-Karoo","NKu3",40549.5272
"776","nat",1990,"Nama-Karoo","NKu4",48419.9436
"777","nat",1990,"Savanna","SVcb1",5423.3136
"778","nat",1990,"Savanna","SVcb10",1053.1924
"779","nat",1990,"Savanna","SVcb11",2650.2292
"780","nat",1990,"Savanna","SVcb12",12067.9568
"781","nat",1990,"Savanna","SVcb13",1955.3468
"782","nat",1990,"Savanna","SVcb14",461.8772
"783","nat",1990,"Savanna","SVcb15",3327.4904
"784","nat",1990,"Savanna","SVcb16",10217.15
"785","nat",1990,"Savanna","SVcb17",8338.4096
"786","nat",1990,"Savanna","SVcb18",5388.504
"787","nat",1990,"Savanna","SVcb19",11171.1888
"788","nat",1990,"Savanna","SVcb2",1085.108
"789","nat",1990,"Savanna","SVcb20",7031.6548
"790","nat",1990,"Savanna","SVcb21",3261.85
"791","nat",1990,"Savanna","SVcb22",0.5788
"792","nat",1990,"Savanna","SVcb23",2891.3464
"793","nat",1990,"Savanna","SVcb24",607.1328
"794","nat",1990,"Savanna","SVcb25",843.1932
"795","nat",1990,"Savanna","SVcb26",1812.8404
"796","nat",1990,"Savanna","SVcb27",1614.5176
"797","nat",1990,"Savanna","SVcb28",1971.638
"798","nat",1990,"Savanna","SVcb29",376.3516
"799","nat",1990,"Savanna","SVcb3",948.6744
"800","nat",1990,"Savanna","SVcb4",3746.2624
"801","nat",1990,"Savanna","SVcb5",360.9004
"802","nat",1990,"Savanna","SVcb6",977.564
"803","nat",1990,"Savanna","SVcb7",414.9032
"804","nat",1990,"Savanna","SVcb8",1027.864
"805","nat",1990,"Savanna","SVcb9",2706.974
"806","nat",1990,"Savanna","SVk1",12284.8132
"807","nat",1990,"Savanna","SVk10",5606.1396
"808","nat",1990,"Savanna","SVk11",13662.976
"809","nat",1990,"Savanna","SVk12",7345.568
"810","nat",1990,"Savanna","SVk13",8458.742
"811","nat",1990,"Savanna","SVk14",898.9548
"812","nat",1990,"Savanna","SVk15",1618.61
"813","nat",1990,"Savanna","SVk16",7912.924
"814","nat",1990,"Savanna","SVk17",4050.0096
"815","nat",1990,"Savanna","SVk18",967.8296
"816","nat",1990,"Savanna","SVk2",3349.3636
"817","nat",1990,"Savanna","SVk3",632.7872
"818","nat",1990,"Savanna","SVk4",13102.4916
"819","nat",1990,"Savanna","SVk5",1432.3584
"820","nat",1990,"Savanna","SVk6",4398.9956
"821","nat",1990,"Savanna","SVk7",13200.418
"822","nat",1990,"Savanna","SVk8",3263.79
"823","nat",1990,"Savanna","SVk9",5624.214
"824","nat",1990,"Savanna","SVkd1",37040.0648
"825","nat",1990,"Savanna","SVkd2",2242.0984
"826","nat",1990,"Savanna","SVkd3",2897.932
"827","nat",1990,"Savanna","SVkd4",762.3372
"828","nat",1990,"Savanna","SVl1",1703.552
"829","nat",1990,"Savanna","SVl10",672.2176
"830","nat",1990,"Savanna","SVl11",611.7144
"831","nat",1990,"Savanna","SVl12",384.416
"832","nat",1990,"Savanna","SVl13",76.1768
"833","nat",1990,"Savanna","SVl14",3502.5956
"834","nat",1990,"Savanna","SVl15",1334.6324
"835","nat",1990,"Savanna","SVl16",2319.5988
"836","nat",1990,"Savanna","SVl17",56.8588
"837","nat",1990,"Savanna","SVl18",932.5992
"838","nat",1990,"Savanna","SVl19",97.448
"839","nat",1990,"Savanna","SVl2",181.6164
"840","nat",1990,"Savanna","SVl20",876.9992
"841","nat",1990,"Savanna","SVl21",289.8676
"842","nat",1990,"Savanna","SVl22",3867.7848
"843","nat",1990,"Savanna","SVl23",6110.1372
"844","nat",1990,"Savanna","SVl24",234.4816
"845","nat",1990,"Savanna","SVl25",520.7136
"846","nat",1990,"Savanna","SVl26",601.252
"847","nat",1990,"Savanna","SVl27",442.2076
"848","nat",1990,"Savanna","SVl3",15762.6916
"849","nat",1990,"Savanna","SVl4",2027.8216
"850","nat",1990,"Savanna","SVl5",3098.4716
"851","nat",1990,"Savanna","SVl6",758.7256
"852","nat",1990,"Savanna","SVl7",293.2524
"853","nat",1990,"Savanna","SVl8",1997.3848
"854","nat",1990,"Savanna","SVl9",1337.354
"855","nat",1990,"Savanna","SVmp1",8406.836
"856","nat",1990,"Savanna","SVmp2",2741.032
"857","nat",1990,"Savanna","SVmp3",276.9384
"858","nat",1990,"Savanna","SVmp4",2800.6376
"859","nat",1990,"Savanna","SVmp5",4833.8992
"860","nat",1990,"Savanna","SVmp6",2563.3996
"861","nat",1990,"Savanna","SVmp7",2094.296
"862","nat",1990,"Savanna","SVmp8",310.3024
"863","nat",1990,"Savanna","SVs1",2083.5492
"864","nat",1990,"Savanna","SVs2",1724.7276
"865","nat",1990,"Savanna","SVs3",1109.0464
"866","nat",1990,"Savanna","SVs4",369.5864
"867","nat",1990,"Savanna","SVs5",375.5448
"868","nat",1990,"Savanna","SVs6",7324.1972
"869","nat",1990,"Savanna","SVs7",5224.1444
"870","nat",1990,"Savanna","SVs8",962.1904
"871","nat",1990,"Succulent Karoo","SKk1",1671.1736
"872","nat",1990,"Succulent Karoo","SKk2",129.4136
"873","nat",1990,"Succulent Karoo","SKk3",1305.072
"874","nat",1990,"Succulent Karoo","SKk4",981.674
"875","nat",1990,"Succulent Karoo","SKk5",858.4188
"876","nat",1990,"Succulent Karoo","SKk6",58.2204
"877","nat",1990,"Succulent Karoo","SKk7",144.2304
"878","nat",1990,"Succulent Karoo","SKk8",0.8512
"879","nat",1990,"Succulent Karoo","SKk9",142.1436
"880","nat",1990,"Succulent Karoo","SKn1",7372.6292
"881","nat",1990,"Succulent Karoo","SKn2",535.4192
"882","nat",1990,"Succulent Karoo","SKn3",2918.6092
"883","nat",1990,"Succulent Karoo","SKn4",4632.4888
"884","nat",1990,"Succulent Karoo","SKn5",652.7544
"885","nat",1990,"Succulent Karoo","SKn6",392.6292
"886","nat",1990,"Succulent Karoo","SKn7",919.9676
"887","nat",1990,"Succulent Karoo","SKr1",1200.1916
"888","nat",1990,"Succulent Karoo","SKr10",127.5328
"889","nat",1990,"Succulent Karoo","SKr11",128.9884
"890","nat",1990,"Succulent Karoo","SKr12",612.072
"891","nat",1990,"Succulent Karoo","SKr13",722.4456
"892","nat",1990,"Succulent Karoo","SKr14",365.4176
"893","nat",1990,"Succulent Karoo","SKr15",202.4592
"894","nat",1990,"Succulent Karoo","SKr16",432.6108
"895","nat",1990,"Succulent Karoo","SKr17",260.4776
"896","nat",1990,"Succulent Karoo","SKr18",815.864
"897","nat",1990,"Succulent Karoo","SKr19",370.912
"898","nat",1990,"Succulent Karoo","SKr2",191.7488
"899","nat",1990,"Succulent Karoo","SKr3",170.7744
"900","nat",1990,"Succulent Karoo","SKr4",828.5832
"901","nat",1990,"Succulent Karoo","SKr5",18.3652
"902","nat",1990,"Succulent Karoo","SKr6",65.8684
"903","nat",1990,"Succulent Karoo","SKr7",327.1344
"904","nat",1990,"Succulent Karoo","SKr8",50.5576
"905","nat",1990,"Succulent Karoo","SKr9",3.2652
"906","nat",1990,"Succulent Karoo","SKs1",352.32
"907","nat",1990,"Succulent Karoo","SKs10",134.3972
"908","nat",1990,"Succulent Karoo","SKs11",286.9536
"909","nat",1990,"Succulent Karoo","SKs12",427.9568
"910","nat",1990,"Succulent Karoo","SKs13",130.9596
"911","nat",1990,"Succulent Karoo","SKs14",664.4676
"912","nat",1990,"Succulent Karoo","SKs2",528.9556
"913","nat",1990,"Succulent Karoo","SKs3",309.1804
"914","nat",1990,"Succulent Karoo","SKs4",443.7568
"915","nat",1990,"Succulent Karoo","SKs5",566.0364
"916","nat",1990,"Succulent Karoo","SKs6",123.1816
"917","nat",1990,"Succulent Karoo","SKs7",2613.5344
"918","nat",1990,"Succulent Karoo","SKs8",757.7072
"919","nat",1990,"Succulent Karoo","SKs9",905.496
"920","nat",1990,"Succulent Karoo","SKt1",101.7668
"921","nat",1990,"Succulent Karoo","SKt2",7358.9948
"922","nat",1990,"Succulent Karoo","SKt3",5253.1516
"923","nat",1990,"Succulent Karoo","SKv1",470.4456
"924","nat",1990,"Succulent Karoo","SKv10",230.8348
"925","nat",1990,"Succulent Karoo","SKv11",1414.1236
"926","nat",1990,"Succulent Karoo","SKv13",2526.6976
"927","nat",1990,"Succulent Karoo","SKv14",776.2044
"928","nat",1990,"Succulent Karoo","SKv2",558.9492
"929","nat",1990,"Succulent Karoo","SKv3",907.3396
"930","nat",1990,"Succulent Karoo","SKv4",1314.9408
"931","nat",1990,"Succulent Karoo","SKv5",6945.2932
"932","nat",1990,"Succulent Karoo","SKv6",4690.214
"933","nat",1990,"Succulent Karoo","SKv7",530.5384
"934","nat",1990,"Succulent Karoo","SKv8",3974.3536
"935","nat",2014,"Albany Thicket","AT15",14.5868
"936","nat",2014,"Albany Thicket","AT16",51.5376
"937","nat",2014,"Albany Thicket","AT17",583.9288
"938","nat",2014,"Albany Thicket","AT18",1042.0532
"939","nat",2014,"Albany Thicket","AT19",1064.7868
"940","nat",2014,"Albany Thicket","AT20",21.0356
"941","nat",2014,"Albany Thicket","AT21",315.4696
"942","nat",2014,"Albany Thicket","AT22",97.942
"943","nat",2014,"Albany Thicket","AT23",270.6884
"944","nat",2014,"Albany Thicket","AT24",2617.014
"945","nat",2014,"Albany Thicket","AT25",2115.7348
"946","nat",2014,"Albany Thicket","AT26",30.8656
"947","nat",2014,"Albany Thicket","AT27",1233.2544
"948","nat",2014,"Albany Thicket","AT28",913.5756
"949","nat",2014,"Albany Thicket","AT29",770.276
"950","nat",2014,"Albany Thicket","AT30",629.7036
"951","nat",2014,"Albany Thicket","AT31",211.38
"952","nat",2014,"Albany Thicket","AT32",3466.9484
"953","nat",2014,"Albany Thicket","AT33",485.7588
"954","nat",2014,"Albany Thicket","AT34",162.9968
"955","nat",2014,"Albany Thicket","AT35",18.71
"956","nat",2014,"Albany Thicket","AT36",31.96
"957","nat",2014,"Albany Thicket","AT37",112.8844
"958","nat",2014,"Albany Thicket","AT38",870.3608
"959","nat",2014,"Albany Thicket","AT39",222.4484
"960","nat",2014,"Albany Thicket","AT40",493.1304
"961","nat",2014,"Albany Thicket","AT41",212.6232
"962","nat",2014,"Albany Thicket","AT42",53.8604
"963","nat",2014,"Albany Thicket","AT43",268.8528
"964","nat",2014,"Albany Thicket","AT44",73.2196
"965","nat",2014,"Albany Thicket","AT45",437.408
"966","nat",2014,"Albany Thicket","AT46",555.9052
"967","nat",2014,"Albany Thicket","AT47",891.6608
"968","nat",2014,"Albany Thicket","AT48",12.0464
"969","nat",2014,"Albany Thicket","AT49",5550.6368
"970","nat",2014,"Albany Thicket","AT50",519.1616
"971","nat",2014,"Albany Thicket","AT51",1728.866
"972","nat",2014,"Albany Thicket","AT52",30.648
"973","nat",2014,"Albany Thicket","AT53",17.572
"974","nat",2014,"Albany Thicket","AT54",185.0972
"975","nat",2014,"Albany Thicket","AT55",746.7232
"976","nat",2014,"Albany Thicket","AT56",480.4896
"977","nat",2014,"Albany Thicket","AT57",108.8788
"978","nat",2014,"Albany Thicket","AT58",2228.192
"979","nat",2014,"Azonal","AZa1",18.306
"980","nat",2014,"Azonal","AZa2",130.0756
"981","nat",2014,"Azonal","AZa3",564.7208
"982","nat",2014,"Azonal","AZa4",1289.2596
"983","nat",2014,"Azonal","AZa5",2203.942
"984","nat",2014,"Azonal","AZa6",301.0136
"985","nat",2014,"Azonal","AZa7",889.9532
"986","nat",2014,"Azonal","AZd1",0.568
"987","nat",2014,"Azonal","AZd2",10.844
"988","nat",2014,"Azonal","AZd3",216.07
"989","nat",2014,"Azonal","AZd4",26.68
"990","nat",2014,"Azonal","AZi1",1215.0272
"991","nat",2014,"Azonal","AZi3",1916.2628
"992","nat",2014,"Azonal","AZi5",4846.1312
"993","nat",2014,"Azonal","AZi6",4604.9892
"994","nat",2014,"Azonal","AZi7",1995.2164
"995","nat",2014,"Azonal","AZi8",164.8276
"996","nat",2014,"Azonal","AZs3",12.0156
"997","nat",2014,"Desert","Dg1",335.6452
"998","nat",2014,"Desert","Dg10",2090.4224
"999","nat",2014,"Desert","Dg2",361.4276
