"","T_MAPCODE","YEAR","km2","prop_nat","A3"
"1487","Gm10",2020,187.4896,0.171505180018163,"EN"
"1488","Gm10",2022,183.1432,0.167529332214173,"EN"
"1489","Gm11",1750,10508.8704,1,"LC"
"1490","Gm11",1990,5015.5244,0.47726579633145,"VU"
"1491","Gm11",2014,4524.9156,0.430580588376083,"VU"
"1492","Gm11",2018,4291.7392,0.408392057056865,"VU"
"1493","Gm11",2020,4240.3376,0.403500798715721,"VU"
"1494","Gm11",2022,4209.3672,0.400553726497569,"VU"
"1495","Gm12",1750,12772.3408,1,"LC"
"1496","Gm12",1990,4776.8264,0.37399772483365,"VU"
"1497","Gm12",2014,4201.6852,0.328967513926656,"VU"
"1498","Gm12",2018,3851.0776,0.301516977999835,"VU"
"1499","Gm12",2020,3774.9456,0.295556285187755,"EN"
"1500","Gm12",2022,3707.4124,0.290268828404579,"EN"
"1501","Gm13",1750,3927.052,1,"LC"
"1502","Gm13",1990,2316.5632,0.589898784126108,"LC"
"1503","Gm13",2014,2222.6736,0.565990366310403,"LC"
"1504","Gm13",2018,2149.9184,0.547463695413252,"LC"
"1505","Gm13",2020,2135.0956,0.543689159196262,"LC"
"1506","Gm13",2022,2126.2596,0.541439125328618,"LC"
"1507","Gm14",1750,3750.41,1,"LC"
"1508","Gm14",1990,3144.5436,0.838453289107058,"LC"
"1509","Gm14",2014,3055.6776,0.814758279761413,"LC"
"1510","Gm14",2018,2986.1004,0.796206388101568,"LC"
"1511","Gm14",2020,2961.5316,0.789655424340272,"LC"
"1512","Gm14",2022,2950.1124,0.786610637236995,"LC"
"1513","Gm15",1750,4216.8496,1,"LC"
"1514","Gm15",1990,2624.2452,0.622323641801216,"LC"
"1515","Gm15",2014,2151.1392,0.510129457782891,"LC"
"1516","Gm15",2018,2005.8116,0.475665909450505,"VU"
"1517","Gm15",2020,1983.8856,0.470466293130303,"VU"
"1518","Gm15",2022,1967.0736,0.466479430520832,"VU"
"1519","Gm16",1750,9654.236,1,"LC"
"1520","Gm16",1990,5975.7136,0.618973225846147,"LC"
"1521","Gm16",2014,5576.0644,0.577576972429512,"LC"
"1522","Gm16",2018,5378.8324,0.557147391051969,"LC"
"1523","Gm16",2020,5353.44,0.55451720881901,"LC"
"1524","Gm16",2022,5328.8756,0.551972792046932,"LC"
"1525","Gm17",1750,1291.3936,1,"LC"
"1526","Gm17",1990,866.7416,0.671167644008767,"LC"
"1527","Gm17",2014,818.916,0.63413354379331,"LC"
"1528","Gm17",2018,807.2168,0.62507418342479,"LC"
"1529","Gm17",2020,806.4492,0.624479786797766,"LC"
"1530","Gm17",2022,805.2008,0.623513079203738,"LC"
"1531","Gm19",1750,1380.852,1,"LC"
"1532","Gm19",1990,893.0368,0.646728831185384,"LC"
"1533","Gm19",2014,873.7352,0.632750794437058,"LC"
"1534","Gm19",2018,856.5124,0.620278205050215,"LC"
"1535","Gm19",2020,848.8632,0.614738726525363,"LC"
"1536","Gm19",2022,847.0616,0.613434024790492,"LC"
"1537","Gm2",1750,3737.0288,1,"LC"
"1538","Gm2",1990,2828.014,0.756754670983536,"LC"
"1539","Gm2",2014,2825.676,0.756129040268568,"LC"
"1540","Gm2",2018,2819.304,0.754423942357629,"LC"
"1541","Gm2",2020,2818.9224,0.754321829149403,"LC"
"1542","Gm2",2022,2818.7752,0.754282439568033,"LC"
"1543","Gm20",1750,20.3384,1,"LC"
"1544","Gm20",1990,19.43,0.955335719623963,"LC"
"1545","Gm20",2014,19.1876,0.943417377964835,"LC"
"1546","Gm20",2018,18.9768,0.933052747512095,"LC"
"1547","Gm20",2020,18.3856,0.903984580891319,"LC"
"1548","Gm20",2022,18.3784,0.903630570743028,"LC"
"1549","Gm21",1750,1551.0772,1,"LC"
"1550","Gm21",1990,1249.0212,0.805260498961625,"LC"
"1551","Gm21",2014,1223.2004,0.788613487452462,"LC"
"1552","Gm21",2018,1203.0184,0.775601884935192,"LC"
"1553","Gm21",2020,1195.0992,0.770496271881245,"LC"
"1554","Gm21",2022,1192.6756,0.768933744883878,"LC"
"1555","Gm22",1750,939.1744,1,"LC"
"1556","Gm22",1990,395.5192,0.421134988347212,"VU"
"1557","Gm22",2014,367.038,0.390809204339471,"VU"
"1558","Gm22",2018,354.1212,0.377055848200292,"VU"
"1559","Gm22",2020,352.8536,0.375706152126804,"VU"
"1560","Gm22",2022,352.086,0.374888838537337,"VU"
"1561","Gm23",1750,1373.9432,1,"LC"
"1562","Gm23",1990,794.8396,0.578509795747015,"LC"
"1563","Gm23",2014,774.3048,0.563563908609905,"LC"
"1564","Gm23",2018,762.3952,0.554895719124342,"LC"
"1565","Gm23",2020,760.7508,0.553698871976658,"LC"
"1566","Gm23",2022,759.7868,0.552997241807376,"LC"
"1567","Gm24",1750,10.0012,1,"LC"
"1568","Gm24",1990,9.4036,0.940247170339559,"LC"
"1569","Gm24",2014,9.3932,0.939207295124585,"LC"
"1570","Gm24",2018,9.338,0.933687957445107,"LC"
"1571","Gm24",2020,9.336,0.933487981442227,"LC"
"1572","Gm24",2022,9.3328,0.933168019837619,"LC"
"1573","Gm25",1750,430.6344,1,"LC"
"1574","Gm25",1990,130.226,0.302405009910959,"VU"
"1575","Gm25",2014,117.5052,0.272865335421415,"EN"
"1576","Gm25",2018,107.2648,0.249085535201089,"EN"
"1577","Gm25",2020,104.8692,0.243522579710306,"EN"
"1578","Gm25",2022,103.7852,0.241005363250126,"EN"
"1579","Gm26",1750,260.5796,1,"LC"
"1580","Gm26",1990,245.3736,0.941645470328452,"LC"
"1581","Gm26",2014,244.3972,0.937898438711242,"LC"
"1582","Gm26",2018,242.6696,0.931268602760922,"LC"
"1583","Gm26",2020,242.4308,0.930352184131068,"LC"
"1584","Gm26",2022,242.2212,0.929547823390626,"LC"
"1585","Gm27",1750,268.0664,1,"LC"
"1586","Gm27",1990,262.4448,0.979029076378091,"LC"
"1587","Gm27",2014,262.156,0.97795173136208,"LC"
"1588","Gm27",2018,261.5852,0.975822408179466,"LC"
"1589","Gm27",2020,261.2656,0.974630166257315,"LC"
"1590","Gm27",2022,261.144,0.974176547303206,"LC"
"1591","Gm28",1750,93.8756,1,"LC"
"1592","Gm28",1990,91.9744,0.97974766606019,"LC"
"1593","Gm28",2014,91.866,0.97859294640993,"LC"
"1594","Gm28",2018,91.6264,0.976040632496623,"LC"
"1595","Gm28",2020,91.572,0.975461142192433,"LC"
"1596","Gm28",2022,91.556,0.975290703867672,"LC"
"1597","Gm29",1750,523.222,1,"LC"
"1598","Gm29",1990,506.6884,0.96840041129769,"LC"
"1599","Gm29",2014,505.58,0.966281998845614,"LC"
"1600","Gm29",2018,504.4908,0.96420028209823,"LC"
"1601","Gm29",2020,502.8124,0.960992465913131,"LC"
"1602","Gm29",2022,502.7088,0.960794462006567,"LC"
"1603","Gm3",1750,15063.9784,1,"LC"
"1604","Gm3",1990,6938.542,0.46060488243929,"VU"
"1605","Gm3",2014,6282.8076,0.417074920925272,"VU"
"1606","Gm3",2018,6078.1844,0.403491311432045,"VU"
"1607","Gm3",2020,6031.672,0.400403654322818,"VU"
"1608","Gm3",2022,6008.3952,0.398858458267572,"VU"
"1609","Gm30",1750,3858.6324,1,"LC"
"1610","Gm30",1990,2921.2116,0.757058796271964,"LC"
"1611","Gm30",2014,2753.9672,0.713715875085691,"LC"
"1612","Gm30",2018,2639.05,0.683934028025059,"LC"
"1613","Gm30",2020,2628.6144,0.681229546509795,"LC"
"1614","Gm30",2022,2611.3308,0.67675034294534,"LC"
"1615","Gm31",1750,1048.1812,1,"LC"
"1616","Gm31",1990,581.3352,0.554613267248067,"LC"
"1617","Gm31",2014,554.292,0.528813147955716,"LC"
"1618","Gm31",2018,539.4976,0.514698794445083,"LC"
"1619","Gm31",2020,538.338,0.513592497175107,"LC"
"1620","Gm31",2022,536.1616,0.511516138621834,"LC"
"1621","Gm4",1750,14254.748,1,"LC"
"1622","Gm4",1990,8134.3808,0.570643605905906,"LC"
"1623","Gm4",2014,7712.2628,0.541031156776675,"LC"
"1624","Gm4",2018,7518.9212,0.527467844398231,"LC"
"1625","Gm4",2020,7481.0312,0.524809782677323,"LC"
"1626","Gm4",2022,7447.7704,0.522476468893031,"LC"
"1627","Gm5",1750,3469.5508,1,"LC"
"1628","Gm5",1990,2522.0496,0.72690954690734,"LC"
"1629","Gm5",2014,2491.4276,0.718083620507877,"LC"
"1630","Gm5",2018,2469.1272,0.711656160215322,"LC"
"1631","Gm5",2020,2465.3384,0.710564145652515,"LC"
"1632","Gm5",2022,2462.3852,0.709712969183215,"LC"
"1633","Gm6",1750,9891.6532,1,"LC"
"1634","Gm6",1990,6028.4972,0.609452947662985,"LC"
"1635","Gm6",2014,5633.9672,0.569567804904442,"LC"
"1636","Gm6",2018,5509.6956,0.557004525795546,"LC"
"1637","Gm6",2020,5480.8668,0.554090068584289,"LC"
"1638","Gm6",2022,5464.9784,0.55248382545397,"LC"
"1639","Gm7",1750,30.0484,1,"LC"
"1640","Gm7",1990,28.2304,0.939497610521692,"LC"
"1641","Gm7",2014,27.9176,0.929087738448636,"LC"
"1642","Gm7",2018,27.7012,0.921886023881471,"LC"
"1643","Gm7",2020,27.6636,0.920634709335605,"LC"
"1644","Gm7",2022,27.6196,0.919170405079805,"LC"
"1645","Gm8",1750,14492.9396,1,"LC"
"1646","Gm8",1990,6431.328,0.443755937546307,"VU"
"1647","Gm8",2014,5912.7288,0.407973051926608,"VU"
"1648","Gm8",2018,5621.0652,0.387848521772629,"VU"
"1649","Gm8",2020,5561.5276,0.383740480088663,"VU"
"1650","Gm8",2022,5504.348,0.379795138316867,"VU"
"1651","Gm9",1750,1313.2256,1,"LC"
"1652","Gm9",1990,552.0528,0.420379255475982,"VU"
"1653","Gm9",2014,482.5004,0.367416230691817,"VU"
"1654","Gm9",2018,445.0712,0.338914501819032,"VU"
"1655","Gm9",2020,440.6508,0.335548438897323,"VU"
"1656","Gm9",2022,435.8432,0.331887529454193,"VU"
"1657","Gs1",1750,539.2132,1,"LC"
"1658","Gs1",1990,341.3452,0.633043107995131,"LC"
"1659","Gs1",2014,298.9824,0.554479007561388,"LC"
"1660","Gs1",2018,283.1792,0.525171119698108,"LC"
"1661","Gs1",2020,282.2376,0.523424871646317,"LC"
"1662","Gs1",2022,281.4492,0.521962741268203,"LC"
"1663","Gs10",1750,10944.6128,1,"LC"
"1664","Gs10",1990,8268.448,0.755481089289883,"LC"
"1665","Gs10",2014,7843.228,0.716629098107518,"LC"
"1666","Gs10",2018,7637.4216,0.697824741684786,"LC"
"1667","Gs10",2020,7606.1784,0.694970076967912,"LC"
"1668","Gs10",2022,7576.2196,0.692232766790982,"LC"
"1669","Gs11",1750,2342.158,1,"LC"
"1670","Gs11",1990,1215.3212,0.518889502757713,"LC"
"1671","Gs11",2014,1076.9832,0.459825169779323,"VU"
"1672","Gs11",2018,1027.9996,0.438911294626579,"VU"
"1673","Gs11",2020,1024.5988,0.43745930035463,"VU"
"1674","Gs11",2022,1020.7256,0.435805611747798,"VU"
"1675","Gs12",1750,8728.1252,1,"LC"
"1676","Gs12",1990,5261.9836,0.602876732336516,"LC"
"1677","Gs12",2014,4910.9228,0.562654944500567,"LC"
"1678","Gs12",2018,4746.6104,0.543829320871795,"LC"
"1679","Gs12",2020,4722.0004,0.541009700456634,"LC"
"1680","Gs12",2022,4698.084,0.53826954727918,"LC"
"1681","Gs13",1750,492.96,1,"LC"
"1682","Gs13",1990,186.8456,0.379027913015255,"VU"
"1683","Gs13",2014,170.0176,0.344891269068484,"VU"
"1684","Gs13",2018,154.5836,0.313582440765985,"VU"
"1685","Gs13",2020,153.1612,0.310697013956508,"VU"
"1686","Gs13",2022,148.2664,0.300767607919507,"VU"
"1687","Gs14",1750,5281.672,1,"LC"
"1688","Gs14",1990,2477.8336,0.469138106266349,"VU"
"1689","Gs14",2014,2259.068,0.427718343736605,"VU"
"1690","Gs14",2018,2168.1408,0.41050273474006,"VU"
"1691","Gs14",2020,2152.5728,0.407555183282869,"VU"
"1692","Gs14",2022,2135.8588,0.404390655080437,"VU"
"1693","Gs15",1750,6137.2616,1,"LC"
"1694","Gs15",1990,3958.2016,0.64494588270443,"LC"
"1695","Gs15",2014,3806.1988,0.620178680341734,"LC"
"1696","Gs15",2018,3728.6372,0.607540861546459,"LC"
"1697","Gs15",2020,3718.7268,0.605926069698577,"LC"
"1698","Gs15",2022,3708.014,0.604180535501371,"LC"
"1699","Gs16",1750,3606.2944,1,"LC"
"1700","Gs16",1990,3100.884,0.859853261009417,"LC"
"1701","Gs16",2014,3030.7144,0.840395725873074,"LC"
"1702","Gs16",2018,2995.0192,0.830497698690379,"LC"
"1703","Gs16",2020,2990.1632,0.82915116414234,"LC"
"1704","Gs16",2022,2980.22,0.826393984917038,"LC"
"1705","Gs17",1750,4242.1876,1,"LC"
"1706","Gs17",1990,4185.8024,0.986708461455123,"LC"
"1707","Gs17",2014,4178.7004,0.985034325214661,"LC"
"1708","Gs17",2018,4172.418,0.983553391179589,"LC"
"1709","Gs17",2020,4171.49,0.983334636120288,"LC"
"1710","Gs17",2022,4170.7988,0.9831717013175,"LC"
"1711","Gs18",1750,1433.932,1,"LC"
"1712","Gs18",1990,1414.8308,0.986679145175643,"LC"
"1713","Gs18",2014,1411.5748,0.984408465673407,"LC"
"1714","Gs18",2018,1409.0108,0.98262037530371,"LC"
"1715","Gs18",2020,1408.2936,0.982120212116056,"LC"
"1716","Gs18",2022,1407.3916,0.98149117252422,"LC"
"1717","Gs19",1750,3024.2364,1,"LC"
"1718","Gs19",1990,1551.1112,0.512893502637558,"LC"
"1719","Gs19",2014,1426.8328,0.471799360658446,"VU"
"1720","Gs19",2018,1352.3572,0.44717311120255,"VU"
"1721","Gs19",2020,1342.1664,0.443803401083328,"VU"
"1722","Gs19",2022,1334.6488,0.441317616572567,"VU"
"1723","Gs2",1750,1545.4912,1,"LC"
"1724","Gs2",1990,1300.2316,0.84130637560408,"LC"
"1725","Gs2",2014,1261.6112,0.816317297697975,"LC"
"1726","Gs2",2018,1245.6404,0.805983495732619,"LC"
"1727","Gs2",2020,1244.0572,0.804959096499547,"LC"
"1728","Gs2",2022,1242.8228,0.804160386031315,"LC"
"1729","Gs20",1750,6280.594,1,"LC"
"1730","Gs20",1990,2644.1768,0.421007439742164,"VU"
"1731","Gs20",2014,2413.7704,0.38432199247396,"VU"
"1732","Gs20",2018,2281.9068,0.363326589809817,"VU"
"1733","Gs20",2020,2266.1492,0.360817655145357,"VU"
"1734","Gs20",2022,2257.522,0.359444027109538,"VU"
"1735","Gs3",1750,1742.278,1,"LC"
"1736","Gs3",1990,1606.7372,0.922204837574715,"LC"
"1737","Gs3",2014,1582.5852,0.908342526278814,"LC"
"1738","Gs3",2018,1568.3444,0.900168859389833,"LC"
"1739","Gs3",2020,1565.438,0.8985006985108,"LC"
"1740","Gs3",2022,1563.8912,0.897612895301439,"LC"
"1741","Gs4",1750,7440.426,1,"LC"
"1742","Gs4",1990,4805.9292,0.645921241606327,"LC"
"1743","Gs4",2014,4442.0148,0.597010816316163,"LC"
"1744","Gs4",2018,4293.0084,0.576984221064762,"LC"
"1745","Gs4",2020,4260.2476,0.572581139843337,"LC"
"1746","Gs4",2022,4242.93,0.570253638702945,"LC"
"1747","Gs6",1750,5227.4684,1,"LC"
"1748","Gs6",1990,3638.4548,0.696026168230878,"LC"
"1749","Gs6",2014,3421.2016,0.654466242206266,"LC"
"1750","Gs6",2018,3328.7696,0.63678426061839,"LC"
"1751","Gs6",2020,3316.8892,0.634511573518072,"LC"
"1752","Gs6",2022,3303.6124,0.631971759025841,"LC"
"1753","Gs7",1750,4653.6068,1,"LC"
"1754","Gs7",1990,2693.4696,0.578791830886959,"LC"
"1755","Gs7",2014,2459.5172,0.52851848162161,"LC"
"1756","Gs7",2018,2389.8856,0.513555550073547,"LC"
"1757","Gs7",2020,2374.6972,0.510291759071695,"LC"
"1758","Gs7",2022,2366.6848,0.50856999779182,"LC"
"1759","Gs8",1750,2862.4156,1,"LC"
"1760","Gs8",1990,1978.5956,0.691232817484645,"LC"
"1761","Gs8",2014,1746.3828,0.610108049998051,"LC"
"1762","Gs8",2018,1680.63,0.587136962221698,"LC"
"1763","Gs8",2020,1671.1672,0.583831083089402,"LC"
"1764","Gs8",2022,1664.26,0.581418016307625,"LC"
"1765","Gs9",1750,6972.2336,1,"LC"
"1766","Gs9",1990,2600.4864,0.372977520431903,"VU"
"1767","Gs9",2014,2225.3264,0.319169799474303,"VU"
"1768","Gs9",2018,2050.0268,0.294027268392155,"EN"
"1769","Gs9",2020,2035.464,0.291938583354407,"EN"
"1770","Gs9",2022,2020.0288,0.289724773421246,"EN"
"1771","NKb1",1750,4671.0664,1,"LC"
"1772","NKb1",1990,4657.1556,0.997021922017636,"LC"
"1773","NKb1",2014,4647.2656,0.994904632483923,"LC"
"1774","NKb1",2018,4639.002,0.993106274099782,"LC"
"1775","NKb1",2020,4638.2116,0.992937067188673,"LC"
"1776","NKb1",2022,4637.4332,0.992770429208401,"LC"
"1777","NKb2",1750,607.488,1,"LC"
"1778","NKb2",1990,604.1708,0.994539480615255,"LC"
"1779","NKb2",2014,602.918,0.992477217656974,"LC"
"1780","NKb2",2018,601.45,0.99006070901812,"LC"
"1781","NKb2",2020,601.4232,0.990016592920354,"LC"
"1782","NKb2",2022,601.392,0.989965233881163,"LC"
"1783","NKb3",1750,41251.818,1,"LC"
"1784","NKb3",1990,41147.5544,0.99747250896918,"LC"
"1785","NKb3",2014,41077.7868,0.995781247750099,"LC"
"1786","NKb3",2018,40950.256,0.992654162712235,"LC"
"1787","NKb3",2020,40930.486,0.992174928277246,"LC"
"1788","NKb3",2022,40919.9956,0.991920635868707,"LC"
"1789","NKb4",1750,2677.2,1,"LC"
"1790","NKb4",1990,2674.3028,0.998917824592858,"LC"
"1791","NKb4",2014,2674.2168,0.998885701479157,"LC"
"1792","NKb4",2018,2671.6808,0.997938443149559,"LC"
"1793","NKb4",2020,2670.6484,0.997552816375318,"LC"
"1794","NKb4",2022,2670.3192,0.997429852084267,"LC"
"1795","NKb5",1750,8634.3688,1,"LC"
"1796","NKb5",1990,8592.3176,0.995129788757691,"LC"
"1797","NKb5",2014,8582.7128,0.994017397079448,"LC"
"1798","NKb5",2018,8551.6056,0.989902941050228,"LC"
"1799","NKb5",2020,8549.1188,0.989615078074671,"LC"
"1800","NKb5",2022,8543.5324,0.988968416611486,"LC"
"1801","NKb6",1750,41250.6684,1,"LC"
"1802","NKb6",1990,41047.6776,0.995079090645717,"LC"
"1803","NKb6",2014,41035.2476,0.994777762195,"LC"
"1804","NKb6",2018,40932.062,0.99227633363633,"LC"
"1805","NKb6",2020,40926.38,0.992138590413725,"LC"
"1806","NKb6",2022,40909.9712,0.991740807768342,"LC"
"1807","NKl1",1750,20205.9452,1,"LC"
"1808","NKl1",1990,20140.7108,0.99677152445212,"LC"
"1809","NKl1",2014,20132.7076,0.996375443005755,"LC"
"1810","NKl1",2018,20086.0432,0.994066003900674,"LC"
"1811","NKl1",2020,20080.0552,0.993769655477438,"LC"
"1812","NKl1",2022,20074.7364,0.993506426019605,"LC"
"1813","NKl2",1750,8321.3632,1,"LC"
"1814","NKl2",1990,8214.252,0.987128166692688,"LC"
"1815","NKl2",2014,8199.0052,0.985295918822531,"LC"
"1816","NKl2",2018,8173.906,0.982279682252062,"LC"
"1817","NKl2",2020,8169.664,0.981769910007053,"LC"
"1818","NKl2",2022,8164.2908,0.981124198496708,"LC"
"1819","NKl4",1750,742.6932,1,"LC"
"1820","NKl4",1990,702.2056,0.945485430592336,"LC"
"1821","NKl4",2014,690.7232,0.930024941658278,"LC"
"1822","NKl4",2018,684.3444,0.921436200035223,"LC"
"1823","NKl4",2020,683.5496,0.920366040782385,"LC"
"1824","NKl4",2022,683.2128,0.919912556086416,"LC"
"1825","NKu1",1750,17149.5756,1,"LC"
"1826","NKu1",1990,17026.1972,0.992805746166686,"LC"
"1827","NKu1",2014,17018.182,0.992338376000395,"LC"
"1828","NKu1",2018,16973.3548,0.989724480412215,"LC"
"1829","NKu1",2020,16969.9452,0.989525664996631,"LC"
"1830","NKu1",2022,16965.0208,0.989238520864621,"LC"
"1831","NKu2",1750,11734.2756,1,"LC"
"1832","NKu2",1990,11718.6936,0.998672095276167,"LC"
"1833","NKu2",2014,11717.4996,0.998570342084006,"LC"
"1834","NKu2",2018,11709.3512,0.997875931940784,"LC"
"1835","NKu2",2020,11707.8832,0.997750828351091,"LC"
"1836","NKu2",2022,11706.3608,0.997621088770064,"LC"
"1837","NKu3",1750,42273.7272,1,"LC"
"1838","NKu3",1990,40549.5272,0.959213437891514,"LC"
"1839","NKu3",2014,40230.2988,0.95166197694534,"LC"
"1840","NKu3",2018,40081.0524,0.948131500455914,"LC"
"1841","NKu3",2020,40036.994,0.947089283388288,"LC"
"1842","NKu3",2022,40004.2396,0.946314466447141,"LC"
"1843","NKu4",1750,49834.4344,1,"LC"
"1844","NKu4",1990,48419.9436,0.971616196370436,"LC"
"1845","NKu4",2014,48257.9664,0.968365889590592,"LC"
"1846","NKu4",2018,48142.5248,0.966049386927526,"LC"
"1847","NKu4",2020,48120.434,0.96560610307639,"LC"
"1848","NKu4",2022,48084.2452,0.96487992246582,"LC"
"1849","NOTVEG",1750,989.6556,1,"LC"
"1850","NOTVEG",1990,937.9624,0.947766475529467,"LC"
"1851","NOTVEG",2014,926.2032,0.935884362196303,"LC"
"1852","NOTVEG",2018,917.7008,0.926462167424904,"LC"
"1853","NOTVEG",2020,916.7296,0.925481695296076,"LC"
"1854","NOTVEG",2022,915.9504,0.924695056207543,"LC"
"1855","SKk1",1750,1673.774,1,"LC"
"1856","SKk1",1990,1671.1736,0.998446385234805,"LC"
"1857","SKk1",2014,1670.7816,0.998212183962709,"LC"
"1858","SKk1",2018,1667.568,0.996292211493308,"LC"
"1859","SKk1",2020,1667.2184,0.996083342195541,"LC"
"1860","SKk1",2022,1666.85,0.99586324079595,"LC"
"1861","SKk2",1750,129.9056,1,"LC"
"1862","SKk2",1990,129.4136,0.996212634405291,"LC"
"1863","SKk2",2014,129.4096,0.99618184281509,"LC"
"1864","SKk2",2018,129.2048,0.994605313396805,"LC"
"1865","SKk2",2020,129.1948,0.994528334421303,"LC"
"1866","SKk2",2022,129.1548,0.994220418519294,"LC"
"1867","SKk3",1750,1320.886,1,"LC"
"1868","SKk3",1990,1305.072,0.988027732900493,"LC"
"1869","SKk3",2014,1303.0764,0.986516928788707,"LC"
"1870","SKk3",2018,1299.5728,0.98386446672915,"LC"
"1871","SKk3",2020,1299.2172,0.983595253488946,"LC"
"1872","SKk3",2022,1298.8296,0.983301814085394,"LC"
"1873","SKk4",1750,983.548,1,"LC"
"1874","SKk4",1990,981.674,0.998094653235023,"LC"
"1875","SKk4",2014,981.4312,0.997847791871876,"LC"
"1876","SKk4",2018,979.5732,0.995958712742032,"LC"
"1877","SKk4",2020,979.4672,0.995850939659274,"LC"
"1878","SKk4",2022,979.3724,0.99575455392111,"LC"
"1879","SKk5",1750,988.53,1,"LC"
"1880","SKk5",1990,858.4188,0.868379108373039,"LC"
"1881","SKk5",2014,841.0544,0.850813227721971,"LC"
"1882","SKk5",2018,832.2764,0.841933375820663,"LC"
"1883","SKk5",2020,831.094,0.840737256330106,"LC"
"1884","SKk5",2022,829.1768,0.838797810890919,"LC"
"1885","SKk6",1750,59.8264,1,"LC"
"1886","SKk6",1990,58.2204,0.973155663720364,"LC"
"1887","SKk6",2014,57.8168,0.96640947808994,"LC"
"1888","SKk6",2018,57.1404,0.955103432598318,"LC"
"1889","SKk6",2020,57.1048,0.954508377572443,"LC"
"1890","SKk6",2022,57.032,0.953291523474586,"LC"
"1891","SKk7",1750,185.2136,1,"LC"
"1892","SKk7",1990,144.2304,0.778724672486254,"LC"
"1893","SKk7",2014,138.4624,0.74758225097941,"LC"
"1894","SKk7",2018,132.458,0.715163465317882,"LC"
"1895","SKk7",2020,131.1172,0.707924256102144,"LC"
"1896","SKk7",2022,130.8612,0.706542068185058,"LC"
"1897","SKk8",1750,2.86,1,"LC"
"1898","SKk8",1990,0.8512,0.297622377622378,"EN"
"1899","SKk8",2014,0.6144,0.214825174825175,"EN"
"1900","SKk8",2018,0.646,0.225874125874126,"EN"
"1901","SKk8",2020,0.6348,0.221958041958042,"EN"
"1902","SKk8",2022,0.6316,0.220839160839161,"EN"
"1903","SKk9",1750,142.7656,1,"LC"
"1904","SKk9",1990,142.1436,0.995643208167794,"LC"
"1905","SKk9",2014,140.5024,0.984147441680629,"LC"
"1906","SKk9",2018,140.3324,0.982956678639672,"LC"
"1907","SKk9",2020,140.2672,0.982499985991023,"LC"
"1908","SKk9",2022,140.2268,0.982217004656584,"LC"
"1909","SKn1",1750,7582.1624,1,"LC"
"1910","SKn1",1990,7372.6292,0.97236498126181,"LC"
"1911","SKn1",2014,7358.7072,0.970528829611985,"LC"
"1912","SKn1",2018,7343.7548,0.968556780055252,"LC"
"1913","SKn1",2020,7342.5008,0.968391391880501,"LC"
"1914","SKn1",2022,7342.0048,0.968325975186182,"LC"
"1915","SKn2",1750,539.3324,1,"LC"
"1916","SKn2",1990,535.4192,0.992744363216451,"LC"
"1917","SKn2",2014,535.1212,0.992191828267688,"LC"
"1918","SKn2",2018,534.2448,0.990566856357971,"LC"
"1919","SKn2",2020,534.226,0.990531998448452,"LC"
"1920","SKn2",2022,534.2036,0.990490465620089,"LC"
"1921","SKn3",1750,3107.996,1,"LC"
"1922","SKn3",1990,2918.6092,0.939064657740872,"LC"
"1923","SKn3",2014,2905.4704,0.934837239172766,"LC"
"1924","SKn3",2018,2893.0444,0.930839164529169,"LC"
"1925","SKn3",2020,2891.3408,0.930291029975586,"LC"
"1926","SKn3",2022,2891.024,0.93018909934247,"LC"
"1927","SKn4",1750,5040.6136,1,"LC"
"1928","SKn4",1990,4632.4888,0.919032714588557,"LC"
"1929","SKn4",2014,4606.0996,0.913797399586431,"LC"
"1930","SKn4",2018,4584.9324,0.909598069568356,"LC"
"1931","SKn4",2020,4582.5824,0.909131856486678,"LC"
"1932","SKn4",2022,4581.266,0.908870697805521,"LC"
"1933","SKn5",1750,653.3436,1,"LC"
"1934","SKn5",1990,652.7544,0.999098177436804,"LC"
"1935","SKn5",2014,652.5144,0.998730836270532,"LC"
"1936","SKn5",2018,650.838,0.996164958224126,"LC"
"1937","SKn5",2020,650.5632,0.995744352588745,"LC"
"1938","SKn5",2022,650.5384,0.995706394001564,"LC"
"1939","SKn6",1750,396.7944,1,"LC"
"1940","SKn6",1990,392.6292,0.989502876048654,"LC"
"1941","SKn6",2014,391.8628,0.987571397176976,"LC"
"1942","SKn6",2018,391.562,0.986813321962205,"LC"
"1943","SKn6",2020,391.5216,0.986711506009157,"LC"
"1944","SKn6",2022,391.506,0.986672190938178,"LC"
"1945","SKn7",1750,997.1488,1,"LC"
"1946","SKn7",1990,919.9676,0.922598111736182,"LC"
"1947","SKn7",2014,911.934,0.914541540841247,"LC"
"1948","SKn7",2018,908.4916,0.911089297805904,"LC"
"1949","SKn7",2020,908.0956,0.91069216550228,"LC"
"1950","SKn7",2022,907.9312,0.910527295424715,"LC"
"1951","SKr1",1750,1200.4012,1,"LC"
"1952","SKr1",1990,1200.1916,0.999825391710705,"LC"
"1953","SKr1",2014,1200.1508,0.999791403074239,"LC"
"1954","SKr1",2018,1199.7908,0.999491503340716,"LC"
"1955","SKr1",2020,1199.756,0.999462513033143,"LC"
"1956","SKr1",2022,1199.7416,0.999450517043802,"LC"
"1957","SKr10",1750,127.5696,1,"LC"
"1958","SKr10",1990,127.5328,0.999711530019691,"LC"
"1959","SKr10",2014,127.5288,0.999680174587049,"LC"
"1960","SKr10",2018,127.1652,0.996829965759868,"LC"
