VegCode,Threat,SubThreat,SubSubThreat,NATIONAL STATUS,Taxon
FFd7,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron galpinii
FFd7,Habitat loss,Agriculture,Crops,EN,Leucadendron galpinii
FFd7,Habitat degradation,Land management of non-agricultural areas,Other,EN,Leucadendron galpinii
FFd7,Habitat degradation,Agriculture,Livestock,EN,Leucadendron galpinii
FFd9,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron galpinii
FFd9,Harvesting [gathering],Materials,,EN,Leucadendron galpinii
FFd9,Habitat degradation,Other causes,,EN,Leucadendron galpinii
FFd9,Changes in native species dynamics,Other,,EN,Leucadendron galpinii
FFd9,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron galpinii
FFd9,Habitat loss,Agriculture,Crops,EN,Leucadendron galpinii
FFd9,Habitat degradation,Land management of non-agricultural areas,Other,EN,Leucadendron galpinii
FFd9,Habitat degradation,Agriculture,Livestock,EN,Leucadendron galpinii
FFl2,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron galpinii
FFl2,Harvesting [gathering],Materials,,EN,Leucadendron galpinii
FFl2,Habitat degradation,Other causes,,EN,Leucadendron galpinii
FFl2,Changes in native species dynamics,Other,,EN,Leucadendron galpinii
FFl2,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron galpinii
FFl2,Habitat loss,Agriculture,Crops,EN,Leucadendron galpinii
FFl2,Habitat degradation,Land management of non-agricultural areas,Other,EN,Leucadendron galpinii
FFl2,Habitat degradation,Agriculture,Livestock,EN,Leucadendron galpinii
FFl3,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron galpinii
FFl3,Harvesting [gathering],Materials,,EN,Leucadendron galpinii
FFl3,Habitat degradation,Other causes,,EN,Leucadendron galpinii
FFl3,Changes in native species dynamics,Other,,EN,Leucadendron galpinii
FFl3,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron galpinii
FFl3,Habitat loss,Agriculture,Crops,EN,Leucadendron galpinii
FFl3,Habitat degradation,Land management of non-agricultural areas,Other,EN,Leucadendron galpinii
FFl3,Habitat degradation,Agriculture,Livestock,EN,Leucadendron galpinii
FFh6,Habitat loss,Agriculture,Wood plantations,CR,Leucadendron globosum
FFh6,Invasive Alien Species (direct effects),Competitors,,CR,Leucadendron globosum
FFh6,Changes in native species dynamics,Competitors,,CR,Leucadendron globosum
FFh6,Habitat degradation,Fires,Too irregular fires,CR,Leucadendron globosum
FFb1,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron gydoense
FFb1,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron gydoense
FFb1,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron gydoense
FFb2,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron gydoense
FFb2,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron gydoense
FFb2,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron gydoense
FFh1,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron gydoense
FFh1,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron gydoense
FFh1,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron gydoense
FFh4,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron gydoense
FFh4,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron gydoense
FFh4,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron gydoense
FFa2,Invasive Alien Species (direct effects),Competitors,,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat degradation,Land management of non-agricultural areas,Abandonment,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat degradation,Fires,Too irregular fires,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat degradation,Agriculture,Livestock,CR,Leucadendron lanigerum var. laevigatum
FFa2,Invasive Alien Species (direct effects),,,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat loss,Extraction,Mining,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat loss,Infrastructure development,,CR,Leucadendron lanigerum var. laevigatum
FFa2,Pollution (affecting habitat and/or species),Land pollution,,CR,Leucadendron lanigerum var. laevigatum
FFa2,Habitat loss,Agriculture,,CR,Leucadendron lanigerum var. laevigatum
FFh4,Invasive Alien Species (direct effects),Competitors,,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat degradation,Land management of non-agricultural areas,Abandonment,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat degradation,Fires,Too irregular fires,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat degradation,Agriculture,Livestock,CR,Leucadendron lanigerum var. laevigatum
FFh4,Invasive Alien Species (direct effects),,,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat loss,Extraction,Mining,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat loss,Infrastructure development,,CR,Leucadendron lanigerum var. laevigatum
FFh4,Pollution (affecting habitat and/or species),Land pollution,,CR,Leucadendron lanigerum var. laevigatum
FFh4,Habitat loss,Agriculture,,CR,Leucadendron lanigerum var. laevigatum
FFa2,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Invasive Alien Species (direct effects),,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Agriculture,Livestock,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Land management of non-agricultural areas,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa2,Pollution (affecting habitat and/or species),Land pollution,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Pollution (affecting habitat and/or species),Land pollution,Commercial/Industrial,EN,Leucadendron lanigerum var. lanigerum
FFa2,Harvesting [gathering],Medicine,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Infrastructure development,Human settlement,EN,Leucadendron lanigerum var. lanigerum
FFa2,Pollution (affecting habitat and/or species),Land pollution,Agricultural,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Agriculture,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Agriculture,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Infrastructure development,Transport - land/air,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Agriculture,Crops,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron lanigerum var. lanigerum
FFa2,Harvesting [gathering],Cultural/scientific/leisure activities,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Infrastructure development,Telecommunications,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Extraction,Mining,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat degradation,Land management of non-agricultural areas,,EN,Leucadendron lanigerum var. lanigerum
FFa2,Habitat loss,Infrastructure development,Power lines,EN,Leucadendron lanigerum var. lanigerum
FFa3,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Invasive Alien Species (direct effects),,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Agriculture,Livestock,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Land management of non-agricultural areas,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa3,Pollution (affecting habitat and/or species),Land pollution,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Pollution (affecting habitat and/or species),Land pollution,Commercial/Industrial,EN,Leucadendron lanigerum var. lanigerum
FFa3,Harvesting [gathering],Medicine,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Infrastructure development,Human settlement,EN,Leucadendron lanigerum var. lanigerum
FFa3,Pollution (affecting habitat and/or species),Land pollution,Agricultural,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Agriculture,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Agriculture,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Infrastructure development,Transport - land/air,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Agriculture,Crops,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron lanigerum var. lanigerum
FFa3,Harvesting [gathering],Cultural/scientific/leisure activities,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Infrastructure development,Telecommunications,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Extraction,Mining,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat degradation,Land management of non-agricultural areas,,EN,Leucadendron lanigerum var. lanigerum
FFa3,Habitat loss,Infrastructure development,Power lines,EN,Leucadendron lanigerum var. lanigerum
FFa4,Invasive Alien Species (direct effects),Competitors,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Invasive Alien Species (direct effects),,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Agriculture,Livestock,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Land management of non-agricultural areas,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa4,Pollution (affecting habitat and/or species),Land pollution,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Pollution (affecting habitat and/or species),Land pollution,Commercial/Industrial,EN,Leucadendron lanigerum var. lanigerum
FFa4,Harvesting [gathering],Medicine,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat loss,Infrastructure development,Human settlement,EN,Leucadendron lanigerum var. lanigerum
FFa4,Pollution (affecting habitat and/or species),Land pollution,Agricultural,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Fires,Too frequent fires,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Agriculture,Abandonment,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Agriculture,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat loss,Infrastructure development,Transport - land/air,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat loss,Agriculture,Crops,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Fires,Too irregular fires,EN,Leucadendron lanigerum var. lanigerum
FFa4,Harvesting [gathering],Cultural/scientific/leisure activities,,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat loss,Infrastructure development,Telecommunications,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat loss,Extraction,Mining,EN,Leucadendron lanigerum var. lanigerum
FFa4,Habitat degradation,Land management of non-agricultural areas,,EN,Leucadendron lanigerum var. lanigerum
