"","...1","LC","T_MAPCODE","IAT","IAT_cert","n","km2"
"9288",75247,7,"FRs6",5,5,20,0.002
"9289",75249,1,"FRs7",5,5,20468,2.0468
"9290",75250,2,"FRs7",5,5,5189,0.5189
"9291",75251,3,"FRs7",5,5,19,0.0019
"9292",75252,4,"FRs7",5,5,145,0.0145
"9293",75253,5,"FRs7",5,5,1587,0.1587
"9294",75254,6,"FRs7",5,5,2,2e-04
"9295",75255,7,"FRs7",5,5,3702,0.3702
"9296",75257,1,"FRs8",5,5,5542,0.5542
"9297",75258,2,"FRs8",5,5,1035,0.1035
"9298",75259,3,"FRs8",5,5,1,1e-04
"9299",75260,4,"FRs8",5,5,14,0.0014
"9300",75261,5,"FRs8",5,5,636,0.0636
"9301",75263,7,"FRs8",5,5,34,0.0034
"9302",75265,1,"FRs9",5,5,20047,2.0047
"9303",75266,2,"FRs9",5,5,4128,0.4128
"9304",75267,3,"FRs9",5,5,1,1e-04
"9305",75268,4,"FRs9",5,5,53,0.0053
"9306",75269,5,"FRs9",5,5,15754,1.5754
"9307",75271,7,"FRs9",5,5,865,0.0865
"9308",75273,1,"FS1",5,5,281,0.0281
"9309",75274,2,"FS1",5,5,48,0.0048
"9310",75276,4,"FS1",5,5,10,0.001
"9311",75277,5,"FS1",5,5,9,9e-04
"9312",75278,6,"FS1",5,5,1,1e-04
"9313",75279,7,"FS1",5,5,36,0.0036
"9314",75297,1,"FS12",5,5,2730,0.273
"9315",75298,2,"FS12",5,5,637,0.0637
"9316",75300,4,"FS12",5,5,488,0.0488
"9317",75305,1,"FS13",5,5,240,0.024
"9318",75306,2,"FS13",5,5,1,1e-04
"9319",75308,4,"FS13",5,5,39,0.0039
"9320",75313,1,"FS14",5,5,7249,0.7249
"9321",75316,4,"FS14",5,5,4,4e-04
"9322",75321,1,"FS2",5,5,139,0.0139
"9323",75322,2,"FS2",5,5,37,0.0037
"9324",75324,4,"FS2",5,5,1,1e-04
"9325",75327,7,"FS2",5,5,4,4e-04
"9326",75329,1,"FS3",5,5,2141,0.2141
"9327",75330,2,"FS3",5,5,1147,0.1147
"9328",75332,4,"FS3",5,5,35,0.0035
"9329",75333,5,"FS3",5,5,336,0.0336
"9330",75334,6,"FS3",5,5,1,1e-04
"9331",75335,7,"FS3",5,5,46,0.0046
"9332",75337,1,"FS4",5,5,3,3e-04
"9333",75345,1,"FS5",5,5,492,0.0492
"9334",75346,2,"FS5",5,5,74,0.0074
"9335",75348,4,"FS5",5,5,21,0.0021
"9336",75349,5,"FS5",5,5,3,3e-04
"9337",75369,1,"FS9",5,5,17297,1.7297
"9338",75370,2,"FS9",5,5,4312,0.4312
"9339",75372,4,"FS9",5,5,1266,0.1266
"9340",75373,5,"FS9",5,5,274,0.0274
"9341",75375,7,"FS9",5,5,4387,0.4387
"9342",75497,1,"NKl4",5,5,587,0.0587
"9343",75498,2,"NKl4",5,5,8,8e-04
"9344",75585,1,"SKk6",5,5,16,0.0016
"9345",75586,2,"SKk6",5,5,1,1e-04
"9346",75593,1,"SKk7",5,5,645,0.0645
"9347",75594,2,"SKk7",5,5,36,0.0036
"9348",75596,4,"SKk7",5,5,3,3e-04
"9349",75597,5,"SKk7",5,5,79,0.0079
"9350",75599,7,"SKk7",5,5,8,8e-04
"9351",75601,1,"SKk8",5,5,1,1e-04
"9352",75609,1,"SKk9",5,5,87,0.0087
"9353",75610,2,"SKk9",5,5,1,1e-04
"9354",75665,1,"SKs13",5,5,16,0.0016
"9355",75681,1,"SKs7",5,5,5,5e-04
"9356",75682,2,"SKs7",5,5,1,1e-04
"9357",75687,7,"SKs7",5,5,3,3e-04
"9358",75697,1,"SKt2",5,5,1,1e-04
"9359",75713,1,"SKv1",5,5,76,0.0076
"9360",75721,1,"SKv10",5,5,38,0.0038
"9361",75722,2,"SKv10",5,5,11,0.0011
"9362",75725,5,"SKv10",5,5,1,1e-04
"9363",75729,1,"SKv11",5,5,452,0.0452
"9364",75730,2,"SKv11",5,5,5,5e-04
"9365",75733,5,"SKv11",5,5,6,6e-04
"9366",75737,1,"SKv13",5,5,16,0.0016
"9367",75753,1,"SKv2",5,5,8,8e-04
"9368",75761,1,"SKv3",5,5,2,2e-04
"9369",75793,1,"SKv7",5,5,15,0.0015
"9370",75794,2,"SKv7",5,5,14,0.0014
"9371",75797,5,"SKv7",5,5,1,1e-04
"9372",75801,1,"SKv8",5,5,340,0.034
"9373",75802,2,"SKv8",5,5,37,0.0037
"9374",75803,3,"SKv8",5,5,3,3e-04
"9375",75804,4,"SKv8",5,5,14,0.0014
"9376",75805,5,"SKv8",5,5,34,0.0034
"9377",75817,1,"SVs7",5,5,3111,0.3111
"9378",75818,2,"SVs7",5,5,223,0.0223
"9379",75820,4,"SVs7",5,5,26,0.0026
"9380",75823,7,"SVs7",5,5,293,0.0293
"9381",75825,1,"SVs8",5,5,2296,0.2296
"9382",75826,2,"SVs8",5,5,121,0.0121
"9383",75828,4,"SVs8",5,5,43,0.0043
"9384",75829,5,"SVs8",5,5,35,0.0035
"9385",75831,7,"SVs8",5,5,83,0.0083
"9386",75857,1,"AT17",6,5,1856,0.1856
"9387",75858,2,"AT17",6,5,87,0.0087
"9388",75865,1,"AT18",6,5,4456,0.4456
"9389",75866,2,"AT18",6,5,120,0.012
"9390",75873,1,"AT19",6,5,16875,1.6875
"9391",75874,2,"AT19",6,5,181,0.0181
"9392",75876,4,"AT19",6,5,16,0.0016
"9393",75877,5,"AT19",6,5,96,0.0096
"9394",75881,1,"AT20",6,5,6284,0.6284
"9395",75882,2,"AT20",6,5,303,0.0303
"9396",75884,4,"AT20",6,5,433,0.0433
"9397",75886,6,"AT20",6,5,4,4e-04
"9398",75887,7,"AT20",6,5,2,2e-04
"9399",75913,1,"AT25",6,5,1587,0.1587
"9400",75914,2,"AT25",6,5,1,1e-04
"9401",75916,4,"AT25",6,5,1,1e-04
"9402",75921,1,"AT26",6,5,7426,0.7426
"9403",75922,2,"AT26",6,5,963,0.0963
"9404",75923,3,"AT26",6,5,2,2e-04
"9405",75924,4,"AT26",6,5,81,0.0081
"9406",75925,5,"AT26",6,5,1552,0.1552
"9407",75977,1,"AT33",6,5,171,0.0171
"9408",75978,2,"AT33",6,5,5,5e-04
"9409",75981,5,"AT33",6,5,3,3e-04
"9410",75985,1,"AT34",6,5,84,0.0084
"9411",75986,2,"AT34",6,5,13,0.0013
"9412",75989,5,"AT34",6,5,2,2e-04
"9413",76001,1,"AT36",6,5,2722,0.2722
"9414",76002,2,"AT36",6,5,250,0.025
"9415",76003,3,"AT36",6,5,2,2e-04
"9416",76004,4,"AT36",6,5,178,0.0178
"9417",76005,5,"AT36",6,5,6,6e-04
"9418",76007,7,"AT36",6,5,1147,0.1147
"9419",76009,1,"AT37",6,5,916,0.0916
"9420",76017,1,"AT38",6,5,1493,0.1493
"9421",76018,2,"AT38",6,5,16,0.0016
"9422",76021,5,"AT38",6,5,7,7e-04
"9423",76023,7,"AT38",6,5,5,5e-04
"9424",76057,1,"AT43",6,5,139,0.0139
"9425",76058,2,"AT43",6,5,12,0.0012
"9426",76060,4,"AT43",6,5,1,1e-04
"9427",76061,5,"AT43",6,5,2,2e-04
"9428",76065,1,"AT44",6,5,44,0.0044
"9429",76081,1,"AT46",6,5,679,0.0679
"9430",76082,2,"AT46",6,5,3,3e-04
"9431",76083,3,"AT46",6,5,2,2e-04
"9432",76085,5,"AT46",6,5,4,4e-04
"9433",76087,7,"AT46",6,5,1,1e-04
"9434",76089,1,"AT47",6,5,173,0.0173
"9435",76097,1,"AT48",6,5,4,4e-04
"9436",76098,2,"AT48",6,5,6,6e-04
"9437",76100,4,"AT48",6,5,7,7e-04
"9438",76105,1,"AT49",6,5,468,0.0468
"9439",76106,2,"AT49",6,5,4,4e-04
"9440",76109,5,"AT49",6,5,2,2e-04
"9441",76111,7,"AT49",6,5,1,1e-04
"9442",76113,1,"AT50",6,5,17844,1.7844
"9443",76114,2,"AT50",6,5,569,0.0569
"9444",76115,3,"AT50",6,5,1,1e-04
"9445",76116,4,"AT50",6,5,48,0.0048
"9446",76117,5,"AT50",6,5,397,0.0397
"9447",76121,1,"AT51",6,5,25874,2.5874
"9448",76122,2,"AT51",6,5,594,0.0594
"9449",76124,4,"AT51",6,5,591,0.0591
"9450",76125,5,"AT51",6,5,442,0.0442
"9451",76137,1,"AT54",6,5,19687,1.9687
"9452",76138,2,"AT54",6,5,5,5e-04
"9453",76139,3,"AT54",6,5,1,1e-04
"9454",76140,4,"AT54",6,5,1,1e-04
"9455",76141,5,"AT54",6,5,1,1e-04
"9456",76145,1,"AT55",6,5,490,0.049
"9457",76146,2,"AT55",6,5,30,0.003
"9458",76148,4,"AT55",6,5,3,3e-04
"9459",76149,5,"AT55",6,5,5,5e-04
"9460",76161,1,"AT57",6,5,2341,0.2341
"9461",76162,2,"AT57",6,5,92,0.0092
"9462",76164,4,"AT57",6,5,86,0.0086
"9463",76165,5,"AT57",6,5,63,0.0063
"9464",76169,1,"AT58",6,5,69,0.0069
"9465",76170,2,"AT58",6,5,56,0.0056
"9466",76173,5,"AT58",6,5,9,9e-04
"9467",76177,1,"AZa1",6,5,3165,0.3165
"9468",76178,2,"AZa1",6,5,128,0.0128
"9469",76181,5,"AZa1",6,5,29,0.0029
"9470",76183,7,"AZa1",6,5,37,0.0037
"9471",76185,1,"AZa2",6,5,11580,1.158
"9472",76186,2,"AZa2",6,5,2984,0.2984
"9473",76187,3,"AZa2",6,5,4,4e-04
"9474",76188,4,"AZa2",6,5,394,0.0394
"9475",76189,5,"AZa2",6,5,3070,0.307
"9476",76191,7,"AZa2",6,5,50,0.005
"9477",76193,1,"AZa6",6,5,3210,0.321
"9478",76194,2,"AZa6",6,5,167,0.0167
"9479",76195,3,"AZa6",6,5,3,3e-04
"9480",76196,4,"AZa6",6,5,132,0.0132
"9481",76197,5,"AZa6",6,5,274,0.0274
"9482",76199,7,"AZa6",6,5,20,0.002
"9483",76209,1,"AZd3",6,5,705,0.0705
"9484",76212,4,"AZd3",6,5,7,7e-04
"9485",76213,5,"AZd3",6,5,1,1e-04
"9486",76217,1,"AZi1",6,5,35,0.0035
"9487",76218,2,"AZi1",6,5,7,7e-04
"9488",76220,4,"AZi1",6,5,1,1e-04
"9489",76221,5,"AZi1",6,5,113,0.0113
"9490",76233,1,"AZi6",6,5,9,9e-04
"9491",76241,1,"AZi7",6,5,47,0.0047
"9492",76242,2,"AZi7",6,5,39,0.0039
"9493",76244,4,"AZi7",6,5,2,2e-04
"9494",76245,5,"AZi7",6,5,76,0.0076
"9495",76249,1,"AZi8",6,5,479,0.0479
"9496",76250,2,"AZi8",6,5,245,0.0245
"9497",76251,3,"AZi8",6,5,3,3e-04
"9498",76252,4,"AZi8",6,5,13,0.0013
"9499",76253,5,"AZi8",6,5,396,0.0396
"9500",76255,7,"AZi8",6,5,75,0.0075
"9501",76257,1,"FFa1",6,5,5094,0.5094
"9502",76258,2,"FFa1",6,5,1952,0.1952
"9503",76259,3,"FFa1",6,5,15,0.0015
"9504",76260,4,"FFa1",6,5,47,0.0047
"9505",76261,5,"FFa1",6,5,13420,1.342
"9506",76263,7,"FFa1",6,5,34,0.0034
"9507",76265,1,"FFa2",6,5,76840,7.684
"9508",76266,2,"FFa2",6,5,29466,2.9466
"9509",76267,3,"FFa2",6,5,158,0.0158
"9510",76268,4,"FFa2",6,5,2952,0.2952
"9511",76269,5,"FFa2",6,5,32369,3.2369
"9512",76270,6,"FFa2",6,5,10,0.001
"9513",76271,7,"FFa2",6,5,6608,0.6608
"9514",76273,1,"FFa3",6,5,68842,6.8842
"9515",76274,2,"FFa3",6,5,31872,3.1872
"9516",76275,3,"FFa3",6,5,88,0.0088
"9517",76276,4,"FFa3",6,5,5654,0.5654
"9518",76277,5,"FFa3",6,5,26609,2.6609
"9519",76278,6,"FFa3",6,5,1,1e-04
"9520",76279,7,"FFa3",6,5,6253,0.6253
"9521",76281,1,"FFa4",6,5,277,0.0277
"9522",76282,2,"FFa4",6,5,109,0.0109
"9523",76283,3,"FFa4",6,5,2,2e-04
"9524",76284,4,"FFa4",6,5,760,0.076
"9525",76289,1,"FFb1",6,5,9606,0.9606
"9526",76290,2,"FFb1",6,5,656,0.0656
"9527",76291,3,"FFb1",6,5,3,3e-04
"9528",76292,4,"FFb1",6,5,53,0.0053
"9529",76293,5,"FFb1",6,5,1332,0.1332
"9530",76295,7,"FFb1",6,5,178,0.0178
"9531",76297,1,"FFb2",6,5,2714,0.2714
"9532",76298,2,"FFb2",6,5,178,0.0178
"9533",76299,3,"FFb2",6,5,1,1e-04
"9534",76300,4,"FFb2",6,5,13,0.0013
"9535",76301,5,"FFb2",6,5,8,8e-04
"9536",76303,7,"FFb2",6,5,71,0.0071
"9537",76305,1,"FFb3",6,5,2982,0.2982
"9538",76306,2,"FFb3",6,5,4,4e-04
"9539",76309,5,"FFb3",6,5,13,0.0013
"9540",76311,7,"FFb3",6,5,2,2e-04
"9541",76313,1,"FFb4",6,5,15198,1.5198
"9542",76314,2,"FFb4",6,5,396,0.0396
"9543",76315,3,"FFb4",6,5,1,1e-04
"9544",76316,4,"FFb4",6,5,3,3e-04
"9545",76317,5,"FFb4",6,5,3,3e-04
"9546",76319,7,"FFb4",6,5,171,0.0171
"9547",76321,1,"FFb5",6,5,9144,0.9144
"9548",76322,2,"FFb5",6,5,457,0.0457
"9549",76324,4,"FFb5",6,5,14,0.0014
"9550",76325,5,"FFb5",6,5,489,0.0489
"9551",76327,7,"FFb5",6,5,183,0.0183
"9552",76329,1,"FFb6",6,5,15752,1.5752
"9553",76330,2,"FFb6",6,5,3923,0.3923
"9554",76331,3,"FFb6",6,5,18,0.0018
"9555",76332,4,"FFb6",6,5,666,0.0666
"9556",76333,5,"FFb6",6,5,3470,0.347
"9557",76335,7,"FFb6",6,5,11184,1.1184
"9558",76337,1,"FFc1",6,5,11262,1.1262
"9559",76338,2,"FFc1",6,5,1731,0.1731
"9560",76339,3,"FFc1",6,5,8,8e-04
"9561",76340,4,"FFc1",6,5,36,0.0036
"9562",76341,5,"FFc1",6,5,1086,0.1086
"9563",76343,7,"FFc1",6,5,596,0.0596
"9564",76346,2,"FFd1",6,5,3,3e-04
"9565",76349,5,"FFd1",6,5,33,0.0033
"9566",76353,1,"FFd10",6,5,40303,4.0303
"9567",76354,2,"FFd10",6,5,11600,1.16
"9568",76356,4,"FFd10",6,5,6700,0.67
"9569",76357,5,"FFd10",6,5,1323,0.1323
"9570",76359,7,"FFd10",6,5,74948,7.4948
"9571",76361,1,"FFd11",6,5,59061,5.9061
"9572",76362,2,"FFd11",6,5,1037,0.1037
"9573",76363,3,"FFd11",6,5,13,0.0013
"9574",76364,4,"FFd11",6,5,398,0.0398
"9575",76365,5,"FFd11",6,5,1586,0.1586
"9576",76366,6,"FFd11",6,5,15,0.0015
"9577",76367,7,"FFd11",6,5,101,0.0101
"9578",76369,1,"FFd2",6,5,41796,4.1796
"9579",76370,2,"FFd2",6,5,11281,1.1281
"9580",76371,3,"FFd2",6,5,33,0.0033
"9581",76372,4,"FFd2",6,5,393,0.0393
"9582",76373,5,"FFd2",6,5,22209,2.2209
"9583",76374,6,"FFd2",6,5,8,8e-04
"9584",76375,7,"FFd2",6,5,1704,0.1704
"9585",76377,1,"FFd3",6,5,46629,4.6629
"9586",76378,2,"FFd3",6,5,3227,0.3227
"9587",76379,3,"FFd3",6,5,1,1e-04
"9588",76380,4,"FFd3",6,5,302,0.0302
"9589",76381,5,"FFd3",6,5,1554,0.1554
"9590",76383,7,"FFd3",6,5,147,0.0147
"9591",76385,1,"FFd4",6,5,188691,18.8691
"9592",76386,2,"FFd4",6,5,61251,6.1251
"9593",76387,3,"FFd4",6,5,33,0.0033
"9594",76388,4,"FFd4",6,5,1611,0.1611
"9595",76389,5,"FFd4",6,5,23861,2.3861
"9596",76390,6,"FFd4",6,5,31,0.0031
"9597",76391,7,"FFd4",6,5,1946,0.1946
"9598",76393,1,"FFd5",6,5,56178,5.6178
"9599",76394,2,"FFd5",6,5,17049,1.7049
"9600",76395,3,"FFd5",6,5,67,0.0067
"9601",76396,4,"FFd5",6,5,41367,4.1367
"9602",76397,5,"FFd5",6,5,5436,0.5436
"9603",76398,6,"FFd5",6,5,59,0.0059
"9604",76399,7,"FFd5",6,5,2530,0.253
"9605",76401,1,"FFd6",6,5,22822,2.2822
"9606",76402,2,"FFd6",6,5,1029,0.1029
"9607",76403,3,"FFd6",6,5,12,0.0012
"9608",76404,4,"FFd6",6,5,6094,0.6094
"9609",76405,5,"FFd6",6,5,2,2e-04
"9610",76407,7,"FFd6",6,5,78,0.0078
"9611",76409,1,"FFd7",6,5,66,0.0066
"9612",76410,2,"FFd7",6,5,38,0.0038
"9613",76417,1,"FFd8",6,5,4873,0.4873
"9614",76418,2,"FFd8",6,5,796,0.0796
"9615",76419,3,"FFd8",6,5,2,2e-04
"9616",76420,4,"FFd8",6,5,67,0.0067
"9617",76421,5,"FFd8",6,5,490,0.049
"9618",76422,6,"FFd8",6,5,1,1e-04
"9619",76423,7,"FFd8",6,5,57,0.0057
"9620",76433,1,"FFf1",6,5,16,0.0016
"9621",76449,1,"FFg2",6,5,88081,8.8081
"9622",76450,2,"FFg2",6,5,16678,1.6678
"9623",76451,3,"FFg2",6,5,42,0.0042
"9624",76452,4,"FFg2",6,5,6700,0.67
"9625",76453,5,"FFg2",6,5,7663,0.7663
"9626",76455,7,"FFg2",6,5,11945,1.1945
"9627",76457,1,"FFg3",6,5,24594,2.4594
"9628",76458,2,"FFg3",6,5,5556,0.5556
"9629",76459,3,"FFg3",6,5,2,2e-04
"9630",76460,4,"FFg3",6,5,23437,2.3437
"9631",76461,5,"FFg3",6,5,218,0.0218
"9632",76463,7,"FFg3",6,5,3407,0.3407
"9633",76465,1,"FFg4",6,5,3628,0.3628
"9634",76466,2,"FFg4",6,5,44,0.0044
"9635",76469,5,"FFg4",6,5,2,2e-04
"9636",76473,1,"FFg5",6,5,20052,2.0052
"9637",76474,2,"FFg5",6,5,7281,0.7281
"9638",76475,3,"FFg5",6,5,76,0.0076
"9639",76476,4,"FFg5",6,5,3990,0.399
"9640",76477,5,"FFg5",6,5,3421,0.3421
"9641",76478,6,"FFg5",6,5,1,1e-04
"9642",76479,7,"FFg5",6,5,11589,1.1589
"9643",76481,1,"FFh1",6,5,6656,0.6656
"9644",76482,2,"FFh1",6,5,7369,0.7369
"9645",76483,3,"FFh1",6,5,31,0.0031
"9646",76484,4,"FFh1",6,5,296,0.0296
"9647",76485,5,"FFh1",6,5,28762,2.8762
"9648",76487,7,"FFh1",6,5,665,0.0665
"9649",76489,1,"FFh10",6,5,66050,6.605
"9650",76490,2,"FFh10",6,5,1188,0.1188
"9651",76492,4,"FFh10",6,5,8,8e-04
"9652",76493,5,"FFh10",6,5,758,0.0758
"9653",76495,7,"FFh10",6,5,136,0.0136
"9654",76497,1,"FFh11",6,5,4235,0.4235
"9655",76498,2,"FFh11",6,5,1125,0.1125
"9656",76500,4,"FFh11",6,5,2200,0.22
"9657",76503,7,"FFh11",6,5,547,0.0547
"9658",76505,1,"FFh2",6,5,5,5e-04
"9659",76506,2,"FFh2",6,5,3,3e-04
"9660",76509,5,"FFh2",6,5,1,1e-04
"9661",76513,1,"FFh3",6,5,3396,0.3396
"9662",76514,2,"FFh3",6,5,804,0.0804
"9663",76515,3,"FFh3",6,5,3,3e-04
"9664",76516,4,"FFh3",6,5,1,1e-04
"9665",76517,5,"FFh3",6,5,87,0.0087
"9666",76519,7,"FFh3",6,5,57,0.0057
"9667",76521,1,"FFh4",6,5,39368,3.9368
"9668",76522,2,"FFh4",6,5,14732,1.4732
"9669",76523,3,"FFh4",6,5,67,0.0067
"9670",76524,4,"FFh4",6,5,1001,0.1001
"9671",76525,5,"FFh4",6,5,18883,1.8883
"9672",76526,6,"FFh4",6,5,2,2e-04
"9673",76527,7,"FFh4",6,5,3408,0.3408
"9674",76529,1,"FFh5",6,5,3284,0.3284
"9675",76530,2,"FFh5",6,5,847,0.0847
"9676",76531,3,"FFh5",6,5,1,1e-04
"9677",76532,4,"FFh5",6,5,544,0.0544
"9678",76533,5,"FFh5",6,5,549,0.0549
"9679",76535,7,"FFh5",6,5,693,0.0693
"9680",76537,1,"FFh6",6,5,570,0.057
"9681",76538,2,"FFh6",6,5,7,7e-04
"9682",76541,5,"FFh6",6,5,1,1e-04
"9683",76543,7,"FFh6",6,5,80,0.008
"9684",76545,1,"FFh7",6,5,346,0.0346
"9685",76546,2,"FFh7",6,5,26,0.0026
"9686",76549,5,"FFh7",6,5,195,0.0195
"9687",76551,7,"FFh7",6,5,216,0.0216
"9688",76553,1,"FFh8",6,5,4116,0.4116
"9689",76554,2,"FFh8",6,5,2327,0.2327
"9690",76555,3,"FFh8",6,5,3,3e-04
"9691",76556,4,"FFh8",6,5,129,0.0129
"9692",76557,5,"FFh8",6,5,3173,0.3173
"9693",76559,7,"FFh8",6,5,204,0.0204
"9694",76561,1,"FFh9",6,5,119307,11.9307
"9695",76562,2,"FFh9",6,5,23606,2.3606
"9696",76563,3,"FFh9",6,5,50,0.005
"9697",76564,4,"FFh9",6,5,16289,1.6289
"9698",76565,5,"FFh9",6,5,11057,1.1057
"9699",76566,6,"FFh9",6,5,1,1e-04
"9700",76567,7,"FFh9",6,5,57229,5.7229
"9701",76569,1,"FFl1",6,5,3180,0.318
"9702",76570,2,"FFl1",6,5,18,0.0018
"9703",76573,5,"FFl1",6,5,119,0.0119
"9704",76593,1,"FFq2",6,5,335,0.0335
"9705",76594,2,"FFq2",6,5,29,0.0029
"9706",76596,4,"FFq2",6,5,2,2e-04
"9707",76597,5,"FFq2",6,5,51,0.0051
"9708",76601,1,"FFq3",6,5,483,0.0483
"9709",76602,2,"FFq3",6,5,96,0.0096
"9710",76604,4,"FFq3",6,5,6,6e-04
"9711",76605,5,"FFq3",6,5,119,0.0119
"9712",76607,7,"FFq3",6,5,3,3e-04
"9713",76609,1,"FFq4",6,5,1757,0.1757
"9714",76610,2,"FFq4",6,5,364,0.0364
"9715",76612,4,"FFq4",6,5,63,0.0063
"9716",76613,5,"FFq4",6,5,158,0.0158
"9717",76615,7,"FFq4",6,5,5,5e-04
"9718",76617,1,"FFq5",6,5,677,0.0677
"9719",76621,5,"FFq5",6,5,2,2e-04
"9720",76625,1,"FFq6",6,5,91722,9.1722
"9721",76626,2,"FFq6",6,5,1810,0.181
"9722",76627,3,"FFq6",6,5,4,4e-04
"9723",76628,4,"FFq6",6,5,276,0.0276
"9724",76629,5,"FFq6",6,5,458,0.0458
"9725",76631,7,"FFq6",6,5,2223,0.2223
"9726",76633,1,"FFs1",6,5,3737,0.3737
"9727",76634,2,"FFs1",6,5,1064,0.1064
"9728",76635,3,"FFs1",6,5,1,1e-04
"9729",76636,4,"FFs1",6,5,45,0.0045
"9730",76637,5,"FFs1",6,5,2869,0.2869
"9731",76639,7,"FFs1",6,5,225,0.0225
"9732",76641,1,"FFs10",6,5,60106,6.0106
"9733",76642,2,"FFs10",6,5,2610,0.261
"9734",76643,3,"FFs10",6,5,10,0.001
"9735",76644,4,"FFs10",6,5,316,0.0316
"9736",76645,5,"FFs10",6,5,553,0.0553
"9737",76647,7,"FFs10",6,5,1684,0.1684
"9738",76649,1,"FFs11",6,5,2442,0.2442
"9739",76650,2,"FFs11",6,5,86,0.0086
"9740",76651,3,"FFs11",6,5,1,1e-04
"9741",76652,4,"FFs11",6,5,607,0.0607
"9742",76655,7,"FFs11",6,5,148,0.0148
"9743",76657,1,"FFs12",6,5,316,0.0316
"9744",76665,1,"FFs13",6,5,171,0.0171
"9745",76666,2,"FFs13",6,5,1,1e-04
"9746",76668,4,"FFs13",6,5,20,0.002
"9747",76669,5,"FFs13",6,5,15,0.0015
"9748",76670,6,"FFs13",6,5,1,1e-04
"9749",76673,1,"FFs14",6,5,226,0.0226
"9750",76674,2,"FFs14",6,5,38,0.0038
"9751",76677,5,"FFs14",6,5,4,4e-04
"9752",76681,1,"FFs15",6,5,22544,2.2544
"9753",76682,2,"FFs15",6,5,2812,0.2812
"9754",76683,3,"FFs15",6,5,1,1e-04
"9755",76684,4,"FFs15",6,5,82,0.0082
"9756",76685,5,"FFs15",6,5,876,0.0876
"9757",76687,7,"FFs15",6,5,215,0.0215
"9758",76689,1,"FFs16",6,5,89556,8.9556
"9759",76690,2,"FFs16",6,5,1029,0.1029
"9760",76691,3,"FFs16",6,5,21,0.0021
"9761",76692,4,"FFs16",6,5,71,0.0071
"9762",76693,5,"FFs16",6,5,194,0.0194
"9763",76695,7,"FFs16",6,5,58,0.0058
"9764",76705,1,"FFs18",6,5,53492,5.3492
"9765",76706,2,"FFs18",6,5,7185,0.7185
"9766",76707,3,"FFs18",6,5,19,0.0019
"9767",76708,4,"FFs18",6,5,109,0.0109
"9768",76709,5,"FFs18",6,5,3277,0.3277
"9769",76711,7,"FFs18",6,5,3103,0.3103
"9770",76713,1,"FFs19",6,5,539741,53.9741
"9771",76714,2,"FFs19",6,5,121723,12.1723
"9772",76715,3,"FFs19",6,5,99,0.0099
"9773",76716,4,"FFs19",6,5,11263,1.1263
"9774",76717,5,"FFs19",6,5,15342,1.5342
"9775",76718,6,"FFs19",6,5,11,0.0011
"9776",76719,7,"FFs19",6,5,334765,33.4765
"9777",76721,1,"FFs2",6,5,29723,2.9723
"9778",76722,2,"FFs2",6,5,5690,0.569
"9779",76723,3,"FFs2",6,5,10,0.001
"9780",76724,4,"FFs2",6,5,341,0.0341
"9781",76725,5,"FFs2",6,5,11972,1.1972
"9782",76727,7,"FFs2",6,5,950,0.095
"9783",76729,1,"FFs20",6,5,618318,61.8318
"9784",76730,2,"FFs20",6,5,57110,5.711
"9785",76731,3,"FFs20",6,5,216,0.0216
"9786",76732,4,"FFs20",6,5,5233,0.5233
"9787",76733,5,"FFs20",6,5,46665,4.6665
"9788",76735,7,"FFs20",6,5,184071,18.4071
"9789",76737,1,"FFs21",6,5,2791,0.2791
"9790",76738,2,"FFs21",6,5,23,0.0023
"9791",76739,3,"FFs21",6,5,1,1e-04
"9792",76740,4,"FFs21",6,5,1,1e-04
"9793",76741,5,"FFs21",6,5,2,2e-04
"9794",76745,1,"FFs22",6,5,10328,1.0328
"9795",76746,2,"FFs22",6,5,28,0.0028
"9796",76749,5,"FFs22",6,5,3,3e-04
"9797",76751,7,"FFs22",6,5,7,7e-04
"9798",76753,1,"FFs23",6,5,1175,0.1175
"9799",76754,2,"FFs23",6,5,25,0.0025
"9800",76756,4,"FFs23",6,5,3,3e-04
"9801",76757,5,"FFs23",6,5,29,0.0029
"9802",76761,1,"FFs24",6,5,13309,1.3309
"9803",76762,2,"FFs24",6,5,210,0.021
"9804",76763,3,"FFs24",6,5,2,2e-04
"9805",76764,4,"FFs24",6,5,3,3e-04
"9806",76765,5,"FFs24",6,5,28,0.0028
"9807",76767,7,"FFs24",6,5,37,0.0037
"9808",76769,1,"FFs25",6,5,2533,0.2533
"9809",76770,2,"FFs25",6,5,17,0.0017
"9810",76772,4,"FFs25",6,5,1,1e-04
"9811",76773,5,"FFs25",6,5,9,9e-04
"9812",76777,1,"FFs26",6,5,11446,1.1446
"9813",76778,2,"FFs26",6,5,106,0.0106
"9814",76780,4,"FFs26",6,5,6,6e-04
"9815",76781,5,"FFs26",6,5,557,0.0557
"9816",76783,7,"FFs26",6,5,15,0.0015
"9817",76785,1,"FFs27",6,5,142621,14.2621
"9818",76786,2,"FFs27",6,5,12592,1.2592
"9819",76787,3,"FFs27",6,5,6,6e-04
"9820",76788,4,"FFs27",6,5,514,0.0514
"9821",76789,5,"FFs27",6,5,3184,0.3184
"9822",76791,7,"FFs27",6,5,42338,4.2338
"9823",76793,1,"FFs28",6,5,392795,39.2795
